TIME (SECONDS),asi_descent: ALTITUDE (KM),asi_descent: PRESSURE (BARS),asi_descent: TEMPERATURE (KELVINS),asi_descent: DENSITY (KG/M^3),asi_descent: GRAVITY (M/S^2),asi_descent: dz/dt (M/S),asi_descent: dT/dz (KELVINS/KILOMETER),dwe_wind: TEMPERATURE (KELVINS),dwe_wind: PRESSURE (BARS),dwe_wind: WIND (METER SECOND^-1),nep_scatter: PRESSURE (BARS),nep_scatter: 5.8 DEGREES (COUNTS),nep_scatter: 16 DEGREES (COUNTS),nep_scatter: 40 DEGREES (COUNTS),nep_scatter: 70 DEGREES (COUNTS),nep_scatter: 178 DEGREES (COUNTS),nfr_mctcnfdn: A (broad infrared) (W/m^2),nfr_mctcnfdn: B (solar radiation) (W/m^2),nfr_mctcnfdn: C (water absorption) (W/m^2),nfr_mctcnfdn: D (water emission) (W/m^2),nfr_mctcnfdn: E (methane absorption) (W/m^2),nfr_mctcnfdn: F (blind) (W/m^2)
729.7,-32.3918,2.89088,232,0.345506,23.302,-54.78,-2.0008,231.09936666666667,2.8466666666666667,164.98153333333335,2.915,304,200,244,196,352,1.93525,-0.9345,1.036,0.94175,-0.39875,0
730.3,-32.4916,2.89896,232,0.346172,23.302,-54.36,-2.0006,231.2882,2.8542,165.0859,2.9225714285714286,304,200,244,195,350,1.928625,-0.93775,1.042,0.9408749999999999,-0.390375,0
734.2,-32.5914,2.90704,233,0.346838,23.302,-53.940000000000005,-2.0004,231.56905,2.8655,165.2392,2.930142857142857,304,200,244,195,347,1.922,-0.941,1.048,0.94,-0.382,0
735.7,-32.691199999999995,2.91512,233,0.347504,23.302,-53.52,-2.0002,231.8499,2.8768,165.3925,2.9377142857142857,304,200,244,194,345,1.93,-0.9076666666666666,1.055,0.942,-0.38866666666666666,0
737.5,-32.791,2.9232,233,0.34817,23.302,-53.1,-2.0,232.03763333333333,2.884333333333333,165.49333333333334,2.9452857142857143,304,200,244,194,343,1.938,-0.8743333333333333,1.062,0.944,-0.39533333333333337,0
738.8,-32.8745,2.930016666666667,233,0.34873,23.302166666666665,-53.06666666666667,-1.9998333333333334,232.22536666666664,2.8918666666666666,165.59416666666667,2.952857142857143,304,200,244,193,341,1.946,-0.841,1.069,0.946,-0.402,0
741.0,-32.958,2.9368333333333334,233,0.34929,23.302333333333333,-53.03333333333333,-1.9996666666666667,232.4131,2.8994,165.695,2.9604285714285714,304,200,244,193,338,1.939,-0.8463333333333333,1.0786666666666667,0.9263333333333333,-0.4093333333333333,0
741.7,-33.0415,2.94365,234,0.34985,23.302500000000002,-53.0,-1.9995,232.601,2.907033333333333,165.79456666666667,2.968,304,200,244,192,336,1.932,-0.8516666666666667,1.0883333333333334,0.9066666666666666,-0.4166666666666667,0
744.8,-33.125,2.950466666666667,234,0.35041,23.302666666666667,-52.96666666666667,-1.9993333333333334,232.78889999999998,2.9146666666666667,165.89413333333331,2.9756666666666667,307,201,245,192,339,1.925,-0.857,1.098,0.887,-0.424,0
746.3,-33.2085,2.9572833333333337,234,0.35097,23.302833333333332,-52.93333333333333,-1.9991666666666668,232.9768,2.9223,165.9937,2.9833333333333334,309,201,245,192,341,1.954,-0.8603333333333333,1.081,0.9006666666666667,-0.417,0
746.6,-33.292,2.9641,234,0.35153,23.303,-52.9,-1.999,233.1641,2.929933333333333,166.09163333333333,2.991,312,202,246,192,344,1.983,-0.8636666666666667,1.064,0.9143333333333333,-0.41000000000000003,0
750.8,-33.417,2.9744,234,0.35237,23.303,-53.225,-1.99875,233.3514,2.9375666666666667,166.18956666666665,2.9986666666666664,315,203,247,192,347,2.012,-0.867,1.047,0.928,-0.403,0
751.7,-33.542,2.9847,234,0.35321,23.303,-53.55,-1.9985,233.5387,2.9452,166.2875,3.006333333333333,317,203,247,192,349,2.00025,-0.861,1.064,0.9277500000000001,-0.38825,0
751.9,-33.667,2.995,235,0.35405,23.303,-53.875,-1.99825,233.679175,2.9509499999999997,166.359975,3.014,320,204,248,192,352,1.9885000000000002,-0.855,1.081,0.9275,-0.3735,0
756.5,-33.792,3.0053,235,0.35489,23.303,-54.2,-1.998,233.81965,2.9566999999999997,166.43245000000002,3.02275,320,203,248,192,352,1.97675,-0.849,1.0979999999999999,0.92725,-0.35875,0
756.8,-33.87533333333334,3.01225,235,0.35545666666666664,23.303166666666666,-54.333333333333336,-1.9978333333333333,233.960125,2.96245,166.50492500000001,3.0315,320,202,248,192,352,1.965,-0.843,1.115,0.927,-0.344,0
757.0,-33.958666666666666,3.0192,235,0.3560233333333333,23.303333333333335,-54.46666666666667,-1.9976666666666667,234.1006,2.9682,166.5774,3.04025,320,201,248,192,352,1.97075,-0.8505,1.1225,0.9205000000000001,-0.35024999999999995,0
759.9,-34.042,3.0261500000000003,236,0.35658999999999996,23.3035,-54.6,-1.9975,234.3818,2.97975,166.72005000000001,3.049,320,200,248,192,352,1.9765000000000001,-0.858,1.13,0.914,-0.3565,0
762.3,-34.12533333333334,3.0331,236,0.3571566666666667,23.303666666666665,-54.733333333333334,-1.9973333333333334,234.663,2.9913,166.8627,3.0562,320,202,248,193,349,1.98225,-0.8654999999999999,1.1375,0.9075,-0.36275,0
762.8,-34.208666666666666,3.04005,236,0.35772333333333334,23.303833333333333,-54.86666666666667,-1.9971666666666668,234.848,2.9989666666666666,166.9553,3.0634,320,203,248,194,346,1.988,-0.873,1.145,0.901,-0.369,0
765.2,-34.292,3.047,236,0.35829,23.304,-55.0,-1.997,235.033,3.0066333333333333,167.0479,3.0705999999999998,320,205,248,194,342,1.9795,-0.8725,1.15,0.909,-0.3695,0
767.7,-34.3922,3.0554200000000002,236,0.358972,23.304,-54.66,-1.9968000000000001,235.218,3.0143,167.1405,3.0778,320,206,248,195,339,1.971,-0.872,1.155,0.917,-0.37,0
767.9,-34.4924,3.0638400000000003,236,0.35965400000000003,23.304,-54.32,-1.9966000000000002,235.40183333333331,3.022,167.2313,3.085,320,208,248,196,336,1.9625,-0.8714999999999999,1.1600000000000001,0.925,-0.3705,0
768.8,-34.5926,3.07226,237,0.360336,23.304,-53.98,-1.9964,235.58566666666667,3.0297,167.3221,3.0922,320,207,250,195,333,1.954,-0.871,1.165,0.933,-0.371,0
773.0,-34.6928,3.08068,237,0.361018,23.304,-53.64,-1.9962,235.7695,3.0374,167.4129,3.0994,320,206,251,194,330,1.9656666666666667,-0.8463333333333334,1.1743333333333335,0.9176666666666667,-0.3616666666666667,0
774.6,-34.793,3.0891,237,0.3617,23.304,-53.3,-1.996,235.9072,3.0431749999999997,167.479925,3.1066,320,206,253,194,326,1.9773333333333334,-0.8216666666666667,1.1836666666666666,0.9023333333333333,-0.35233333333333333,0
774.8,-34.876666666666665,3.0962,237,0.36227333333333334,23.304,-52.8,-1.9956666666666667,236.04489999999998,3.04895,167.54695,3.1138,320,205,254,193,323,1.989,-0.797,1.193,0.887,-0.343,0
775.9,-34.96033333333333,3.1033,237,0.3628466666666667,23.304,-52.3,-1.9953333333333334,236.1826,3.0547250000000004,167.613975,3.121,320,204,256,192,320,1.9818333333333333,-0.7965,1.1931666666666667,0.8803333333333333,-0.33466666666666667,0
778.3,-35.044,3.1104,238,0.36342,23.304,-51.8,-1.9949999999999999,236.3203,3.0605,167.681,3.133,325,205,251,195,320,1.9746666666666668,-0.796,1.1933333333333334,0.8736666666666667,-0.32633333333333336,0
783.7,-35.12766666666667,3.1175,238,0.36399333333333334,23.304,-51.3,-1.9946666666666666,236.8707,3.0836,167.9451,3.145,331,207,245,197,320,1.9675,-0.7955000000000001,1.1935,0.867,-0.318,0
783.9,-35.211333333333336,3.1246,238,0.3645666666666667,23.304,-50.8,-1.9943333333333333,237.008075,3.0894250000000003,168.0101,3.157,336,208,240,200,320,1.9603333333333333,-0.795,1.1936666666666667,0.8603333333333333,-0.30966666666666665,0
784.0,-35.295,3.1317,238,0.36514,23.304,-50.3,-1.994,237.14544999999998,3.09525,168.0751,3.166,332,208,242,199,320,1.9531666666666667,-0.7945,1.1938333333333333,0.8536666666666667,-0.30133333333333334,0
788.2,-35.3785,3.1388499999999997,238,0.365715,23.304166666666667,-50.349999999999994,-1.9938333333333333,237.282825,3.101075,168.1401,3.175,328,208,244,198,320,1.946,-0.794,1.194,0.847,-0.293,0
789.0,-35.462,3.146,238,0.36629,23.304333333333332,-50.4,-1.9936666666666667,237.4202,3.1069,168.2051,3.184,324,208,246,197,320,1.9533333333333334,-0.802,1.2229999999999999,0.8523333333333333,-0.29466666666666663,0
791.9,-35.545500000000004,3.15315,238,0.366865,23.304499999999997,-50.45,-1.9935,237.60336666666666,3.114733333333333,168.29056666666665,3.193,320,208,248,196,320,1.9606666666666666,-0.8099999999999999,1.252,0.8576666666666667,-0.29633333333333334,0
792.8,-35.629,3.1603,239,0.36744,23.304666666666666,-50.5,-1.9933333333333334,237.78653333333332,3.1225666666666667,168.37603333333334,3.1991666666666667,317,208,247,197,320,1.968,-0.818,1.281,0.863,-0.298,0
794.3,-35.7125,3.1674499999999997,239,0.368015,23.304833333333335,-50.55,-1.9931666666666668,237.9697,3.1304,168.4615,3.2053333333333334,315,208,247,197,320,1.959,-0.8123333333333334,1.2576666666666667,0.853,-0.30233333333333334,0
794.6,-35.796,3.1746,239,0.36859,23.305,-50.6,-1.993,238.1531,3.1382666666666665,168.54556666666667,3.2115,312,208,246,198,320,1.95,-0.8066666666666666,1.2343333333333333,0.843,-0.30666666666666664,0
798.8,-35.9215,3.18545,239,0.3694575,23.305,-50.925,-1.99275,238.3365,3.1461333333333332,168.62963333333332,3.2176666666666667,309,208,245,199,320,1.941,-0.801,1.211,0.833,-0.311,0
799.7,-36.047,3.1963,240,0.370325,23.305,-51.25,-1.9925000000000002,238.5199,3.154,168.7137,3.2238333333333333,307,208,245,199,320,1.94325,-0.7995000000000001,1.24275,0.8362499999999999,-0.31125,0
799.9,-36.1725,3.20715,240,0.3711925,23.305,-51.575,-1.99225,238.656425,3.159875,168.775375,3.23,304,208,244,200,320,1.9455,-0.798,1.2745000000000002,0.8394999999999999,-0.3115,0
804.1,-36.298,3.218,240,0.37206,23.305,-51.9,-1.992,238.79295000000002,3.16575,168.83704999999998,3.239,308,208,245,200,324,1.94775,-0.7965,1.3062500000000001,0.84275,-0.31174999999999997,0
804.8,-36.38183333333333,3.2253166666666666,240,0.372645,23.305,-52.28333333333333,-1.992,238.929475,3.171625,168.89872499999998,3.248,312,208,246,200,328,1.95,-0.795,1.338,0.846,-0.312,0
805.0,-36.46566666666667,3.2326333333333332,240,0.37323,23.305,-52.666666666666664,-1.992,239.066,3.1775,168.9604,3.257,316,208,247,200,332,1.94375,-0.78425,1.34,0.845,-0.302,0
807.9,-36.5495,3.23995,240,0.373815,23.305,-53.05,-1.992,239.337,3.1892,169.08100000000002,3.266,320,208,248,200,336,1.9375,-0.7735000000000001,1.342,0.844,-0.29200000000000004,0
810.3,-36.63333333333333,3.2472666666666665,241,0.3744,23.305,-53.43333333333334,-1.992,239.608,3.2009,169.2016,3.2734,323,210,247,200,342,1.93125,-0.76275,1.344,0.843,-0.28200000000000003,0
810.8,-36.71716666666667,3.254583333333333,241,0.374985,23.305,-53.81666666666667,-1.992,239.78853333333333,3.2087666666666665,169.28086666666667,3.2808,326,211,246,200,349,1.925,-0.752,1.346,0.842,-0.272,0
813.6,-36.801,3.2619,241,0.37557,23.305,-54.2,-1.992,239.96906666666666,3.2166333333333332,169.36013333333335,3.2882,330,213,246,200,355,1.936,-0.75425,1.33725,0.83475,-0.271,0
815.7,-36.8845,3.2692666666666663,241,0.376155,23.305166666666665,-53.650000000000006,-1.9918333333333333,240.1496,3.2245,169.4394,3.2956,333,214,245,200,362,1.947,-0.7565,1.3285,0.8274999999999999,-0.27,0
815.9,-36.968,3.2766333333333333,241,0.37674,23.305333333333333,-53.1,-1.9916666666666667,240.32989999999998,3.2324,169.51736666666667,3.303,336,216,244,200,368,1.9580000000000002,-0.75875,1.31975,0.8202499999999999,-0.269,0
816.8,-37.051500000000004,3.284,242,0.377325,23.305500000000002,-52.55,-1.9915,240.5102,3.2403,169.59533333333334,3.3104,333,216,244,198,368,1.969,-0.761,1.311,0.813,-0.268,0
821.0,-37.135,3.2913666666666663,242,0.37790999999999997,23.305666666666667,-52.0,-1.9913333333333334,240.6905,3.2482,169.6733,3.3178,330,216,244,197,368,2.003,-0.7384999999999999,1.3125,0.7775,-0.2905,0
822.8,-37.2185,3.2987333333333333,242,0.37849499999999997,23.305833333333332,-51.45,-1.9911666666666668,240.82592499999998,3.254175,169.73090000000002,3.3251999999999997,326,216,244,195,368,2.037,-0.716,1.314,0.742,-0.313,0
823.1,-37.302,3.3061,242,0.37908,23.306,-50.9,-1.991,240.96134999999998,3.2601500000000003,169.7885,3.3326,323,216,244,194,368,2.019,-0.70875,1.3305,0.74025,-0.309,0
823.9,-37.38583333333333,3.3135499999999998,242,0.37966999999999995,23.306,-50.766666666666666,-1.9908333333333335,241.096775,3.266125,169.84609999999998,3.34,320,216,244,192,368,2.001,-0.7015,1.347,0.7384999999999999,-0.305,0
826.3,-37.46966666666667,3.3209999999999997,242,0.38026,23.306,-50.63333333333333,-1.9906666666666668,241.2322,3.2721,169.9037,3.3495,320,215,245,193,368,1.983,-0.69425,1.3635,0.73675,-0.301,0
828.8,-37.5535,3.3284499999999997,242,0.38085,23.306,-50.5,-1.9905000000000002,241.5037,3.2841,170.0172,3.359,320,214,246,194,368,1.965,-0.687,1.38,0.735,-0.297,0
831.7,-37.63733333333333,3.3359,243,0.38144,23.306,-50.36666666666667,-1.9903333333333333,241.7752,3.2961,170.1307,3.3685,320,213,247,195,368,1.967,-0.6917500000000001,1.38675,0.74175,-0.30325,0
832.1,-37.72116666666667,3.34335,243,0.38203,23.306,-50.233333333333334,-1.9901666666666666,241.91065,3.302125,170.18642499999999,3.378,320,212,248,196,368,1.969,-0.6965,1.3935,0.7484999999999999,-0.3095,0
832.6,-37.805,3.3508,243,0.38262,23.306,-50.1,-1.99,242.04610000000002,3.30815,170.24214999999998,3.38725,320,213,248,196,368,1.971,-0.7012499999999999,1.40025,0.75525,-0.31575,0
834.8,-37.9054,3.35982,243,0.38333,23.3062,-50.06,-1.9898,242.18155000000002,3.3141749999999996,170.297875,3.3965,320,214,248,196,368,1.973,-0.706,1.407,0.762,-0.322,0
837.0,-38.0058,3.36884,243,0.38404,23.3064,-50.02,-1.9896,242.317,3.3202,170.3536,3.4057500000000003,320,215,248,196,368,1.974,-0.7052222222222222,1.4151111111111112,0.7554444444444445,-0.31466666666666665,0
840.1,-38.1062,3.37786,244,0.38475000000000004,23.3066,-49.98,-1.9894,242.58525,3.3322,170.4624,3.415,320,216,248,196,368,1.975,-0.7044444444444444,1.4232222222222222,0.7488888888888889,-0.30733333333333335,0
842.3,-38.2066,3.38688,244,0.38546,23.3068,-49.94,-1.9892,242.8535,3.3442,170.5712,3.42425,320,215,247,197,368,1.976,-0.7036666666666667,1.4313333333333333,0.7423333333333333,-0.3,0
843.0,-38.307,3.3959,244,0.38617,23.307,-49.9,-1.989,243.11759999999998,3.3560999999999996,170.67645,3.4335,320,214,246,198,368,1.977,-0.7028888888888889,1.4394444444444445,0.7357777777777778,-0.2926666666666667,0
