1840.07  1856.07    2 25
1848.024 1864.024 756  2
1848.024 1864.024   3 24
1856.023 1872.023 759  1
1856.023 1872.023   3 24
1856.07  1872.07    5  3
1856.07  1872.07   20  4
1856.07  1872.07   12  5
1856.07  1872.07    2 25
1864.023 1880.023 755  2
1872.023 1888.023 760  1
1872.07  1888.07    5  3
1872.07  1888.07   21  4
1872.07  1888.07   12  5
1872.07  1888.07    2 25
1880.023 1896.023 756  2
1880.023 1896.023   3 24
1888.023 1904.023 759  1
1888.023 1904.023   3 24
1888.07  1904.07    5  3
1888.07  1904.07   21  4
1888.07  1904.07   13  5
1888.07  1904.07    2 25
1896.023 1912.023 756  2
1904.024 1920.024 759  1
1904.07  1920.07    4  3
1904.07  1920.07   22  4
1904.07  1920.07   12  5
1904.07  1920.07    2 25
1825.039 1921.008   0 61
1825.039 1921.008   0 62
1825.039 1921.008  46 63
1825.039 1921.008 289 64
1825.039 1921.008 236 65
1825.039 1921.008  20 66
1825.039 1921.008   0 67
1825.039 1921.008   0 68
1825.039 1921.008   0 71
1825.039 1921.008   0 72
1825.039 1921.008   3 73
1825.039 1921.008  53 74
1912.024 1928.024 756  2
1912.024 1928.024   3 24
1920.024 1936.024 761  1
1920.024 1936.024   3 24
1920.07  1936.07    5  3
1920.07  1936.07   22  4
1920.07  1936.07   13  5
1920.07  1936.07    2 25
1928.024 1944.024 754  2
1936.024 1952.024 759  1
1936.07  1952.07    6  3
1936.07  1952.07   23  4
1936.07  1952.07   13  5
1936.07  1952.07    2 25
1944.024 1960.024 756  2
1944.024 1960.024   3 24
1952.023 1968.023 760  1
1952.023 1968.023   3 24
1952.07  1968.07    6  3
1952.07  1968.07   19  4
1952.07  1968.07   13  5
1952.07  1968.07    2 25
1960.023 1976.023 754  2
1968.023 1984.023 760  1
1968.07  1984.07    6  3
1968.07  1984.07   20  4
1968.07  1984.07   13  5
1968.07  1984.07    2 25
1976.023 1992.023 755  2
1976.023 1992.023   3 24
1984.023 2000.023 760  1
1984.023 2000.023   3 24
1984.07  2000.07    5  3
1984.07  2000.07   20  4
1984.07  2000.07   12  5
1984.07  2000.07    2 25
1992.023 2008.023 755  2
2000.024 2016.024 759  1
2000.07  2016.07    6  3
2000.07  2016.07   23  4
2000.07  2016.07   12  5
2000.07  2016.07    2 25
1921.039 2017.008   0 61
1921.039 2017.008   1 62
1921.039 2017.008  52 63
1921.039 2017.008 246 64
1921.039 2017.008 270 65
1921.039 2017.008  19 66
1921.039 2017.008   0 67
1921.039 2017.008   0 68
1921.039 2017.008   0 71
1921.039 2017.008   0 72
1921.039 2017.008   4 73
1921.039 2017.008  44 74
2008.024 2024.024 755  2
2008.024 2024.024   3 24
2016.024 2032.024 761  1
2016.024 2032.024   3 24
2016.07  2032.07    6  3
2016.07  2032.07   23  4
2016.07  2032.07   13  5
2016.07  2032.07    2 25
2024.024 2040.024 756  2
2032.023 2048.023 760  1
2032.07  2048.07    5  3
2032.07  2048.07   22  4
2032.07  2048.07   13  5
2032.07  2048.07    2 25
2040.023 2056.023 754  2
2040.023 2056.023   3 24
2048.023 2064.023 760  1
2048.023 2064.023   3 24
2048.07  2064.07    3  3
2048.07  2064.07   21  4
2048.07  2064.07   13  5
2048.07  2064.07    2 25
2056.023 2072.023 755  2
2064.023 2080.023 760  1
2064.07  2080.07    6  3
2064.07  2080.07   21  4
2064.07  2080.07   13  5
2064.07  2080.07    2 25
2072.023 2088.023 755  2
2072.023 2088.023   3 24
2080.023 2096.023 759  1
2080.023 2096.023   3 24
2080.07  2096.07    5  3
2080.07  2096.07   20  4
2080.07  2096.07   13  5
2080.07  2096.07    2 25
2088.023 2104.023 755  2
2096.023 2112.023 760  1
2096.07  2112.07    6  3
2096.07  2112.07   21  4
2096.07  2112.07   13  5
2096.07  2112.07    2 25
2017.039 2113.008   0 61
2017.039 2113.008   0 62
2017.039 2113.008  59 63
2017.039 2113.008 270 64
2017.039 2113.008 288 65
2017.039 2113.008  21 66
2017.039 2113.008   0 67
2017.039 2113.008   0 68
2017.039 2113.008   0 71
2017.039 2113.008   0 72
2017.039 2113.008   0 73
2017.039 2113.008  59 74
2104.023 2120.023 755  2
2104.023 2120.023   3 24
2112.023 2128.023 761  1
2112.023 2128.023   3 24
2112.07  2128.07    5  3
2112.07  2128.07   22  4
2112.07  2128.07   13  5
2112.07  2128.07    2 25
2120.023 2136.023 757  2
2128.023 2144.023 759  1
2128.07  2144.07    6  3
2128.07  2144.07   22  4
2128.07  2144.07   12  5
2128.07  2144.07    2 25
2136.023 2152.023 756  2
2136.023 2152.023   3 24
2144.023 2160.023 760  1
2144.023 2160.023   3 24
2144.07  2160.07    5  3
2144.07  2160.07   21  4
2144.07  2160.07   13  5
2144.07  2160.07    2 25
2152.023 2168.023 755  2
2160.023 2176.023 760  1
2160.07  2176.07    5  3
2160.07  2176.07   22  4
2160.07  2176.07   12  5
2160.07  2176.07    2 25
2168.023 2184.023 756  2
2168.023 2184.023   3 24
2176.023 2192.023 760  1
2176.023 2192.023   3 24
2176.07  2192.07    5  3
2176.07  2192.07   22  4
2176.07  2192.07   13  5
2176.07  2192.07    2 25
2184.023 2200.023 755  2
2192.023 2208.023 760  1
2192.07  2208.07    5  3
2192.07  2208.07   22  4
2192.07  2208.07   12  5
2192.07  2208.07    2 25
2113.039 2209.008   0 61
2113.039 2209.008   0 62
2113.039 2209.008  47 63
2113.039 2209.008 264 64
2113.039 2209.008 237 65
2113.039 2209.008  16 66
2113.039 2209.008   0 67
2113.039 2209.008   0 68
2113.039 2209.008   0 71
2113.039 2209.008   0 72
2113.039 2209.008   5 73
2113.039 2209.008  53 74
2200.023 2216.023 755  2
2200.023 2216.023   3 24
2208.023 2224.023 759  1
2208.023 2224.023   3 24
2208.07  2224.07    5  3
2208.07  2224.07   22  4
2208.07  2224.07   12  5
2208.07  2224.07    2 25
2216.023 2232.023 754  2
2224.023 2240.023 760  1
2224.07  2240.07    6  3
2224.07  2240.07   22  4
2224.07  2240.07   12  5
2224.07  2240.07    2 25
2232.023 2248.023 756  2
2232.023 2248.023   3 24
2240.023 2256.023 761  1
2240.023 2256.023   3 24
2240.07  2256.07    6  3
2240.07  2256.07   21  4
2240.07  2256.07   12  5
2240.07  2256.07    2 25
2248.023 2264.023 755  2
2256.023 2272.023 759  1
2256.07  2272.07    6  3
2256.07  2272.07   23  4
2256.07  2272.07   13  5
2256.07  2272.07    2 25
2264.023 2280.023 755  2
2264.023 2280.023   3 24
2272.023 2288.023 761  1
2272.023 2288.023   3 24
2272.07  2288.07    5  3
2272.07  2288.07   22  4
2272.07  2288.07   14  5
2272.07  2288.07    2 25
2280.023 2296.023 754  2
2288.023 2304.023 760  1
2288.07  2304.07    6  3
2288.07  2304.07   22  4
2288.07  2304.07   13  5
2288.07  2304.07    2 25
2209.039 2305.008   0 61
2209.039 2305.008   0 62
2209.039 2305.008  41 63
2209.039 2305.008 254 64
2209.039 2305.008 224 65
2209.039 2305.008  18 66
2209.039 2305.008   0 67
2209.039 2305.008   0 68
2209.039 2305.008   0 71
2209.039 2305.008   0 72
2209.039 2305.008   2 73
2209.039 2305.008  64 74
2296.023 2312.023 756  2
2296.023 2312.023   3 24
2304.023 2320.023 760  1
2304.023 2320.023   3 24
2304.07  2320.07    5  3
2304.07  2320.07   21  4
2304.07  2320.07   13  5
2304.07  2320.07    2 25
2312.023 2328.023 755  2
2320.023 2336.023 760  1
2320.07  2336.07    6  3
2320.07  2336.07   22  4
2320.07  2336.07   13  5
2320.07  2336.07    2 25
2328.023 2344.023 755  2
2328.023 2344.023   3 24
2336.023 2352.023 760  1
2336.023 2352.023   3 24
2336.07  2352.07    4  3
2336.07  2352.07   21  4
2336.07  2352.07   13  5
2336.07  2352.07    2 25
2344.023 2360.023 754  2
2352.023 2368.023 760  1
2352.07  2368.07    5  3
2352.07  2368.07   21  4
2352.07  2368.07   13  5
2352.07  2368.07    2 25
2360.023 2376.023 755  2
2360.023 2376.023   3 24
2368.023 2384.023 760  1
2368.023 2384.023   3 24
2368.07  2384.07    5  3
2368.07  2384.07   22  4
2368.07  2384.07   12  5
2368.07  2384.07    2 25
2376.023 2392.023 756  2
2384.023 2400.023 760  1
2384.07  2400.07    7  3
2384.07  2400.07   22  4
2384.07  2400.07   13  5
2384.07  2400.07    2 25
2305.039 2401.008   0 61
2305.039 2401.008   2 62
2305.039 2401.008  43 63
2305.039 2401.008 263 64
2305.039 2401.008 233 65
2305.039 2401.008  17 66
2305.039 2401.008   0 67
2305.039 2401.008   0 68
2305.039 2401.008   0 71
2305.039 2401.008   0 72
2305.039 2401.008   3 73
2305.039 2401.008  42 74
2392.023 2408.023 755  2
2392.023 2408.023   3 24
2400.023 2416.023 759  1
2400.023 2416.023   3 24
2400.07  2416.07    4  3
2400.07  2416.07   21  4
2400.07  2416.07   11  5
2400.07  2416.07    2 25
2408.023 2424.023 755  2
2416.023 2432.023 760  1
2416.07  2432.07    5  3
2416.07  2432.07   20  4
2416.07  2432.07   12  5
2416.07  2432.07    2 25
2424.023 2440.023 756  2
2424.023 2440.023   3 24
2432.023 2448.023 760  1
2432.023 2448.023   3 24
2432.07  2448.07    5  3
2432.07  2448.07   21  4
2432.07  2448.07   12  5
2432.07  2448.07    2 25
2440.023 2456.023 756  2
2448.023 2464.023 761  1
2448.07  2464.07    6  3
2448.07  2464.07   22  4
2448.07  2464.07   14  5
2448.07  2464.07    2 25
2456.023 2472.023 755  2
2456.023 2472.023   3 24
2464.023 2480.023 759  1
2464.023 2480.023   3 24
2464.07  2480.07    5  3
2464.07  2480.07   22  4
2464.07  2480.07   13  5
2464.07  2480.07    2 25
2472.023 2488.023 755  2
2480.023 2496.023 760  1
2480.07  2496.07    6  3
2480.07  2496.07   21  4
2480.07  2496.07   13  5
2480.07  2496.07    2 25
2401.039 2497.008   0 61
2401.039 2497.008   0 62
2401.039 2497.008  55 63
2401.039 2497.008 257 64
2401.039 2497.008 254 65
2401.039 2497.008  18 66
2401.039 2497.008   0 67
2401.039 2497.008   0 68
2401.039 2497.008   0 71
2401.039 2497.008   0 72
2401.039 2497.008   2 73
2401.039 2497.008  36 74
2488.023 2504.023 755  2
2488.023 2504.023   3 24
2496.023 2512.023 760  1
2496.023 2512.023   3 24
2496.07  2512.07    7  3
2496.07  2512.07   20  4
2496.07  2512.07   13  5
2496.07  2512.07    2 25
2504.023 2520.023 756  2
2512.023 2528.023 760  1
2512.07  2528.07    3  3
2512.07  2528.07   21  4
2512.07  2528.07   12  5
2512.07  2528.07    2 25
2520.023 2536.023 755  2
2520.023 2536.023   3 24
2528.023 2544.023 760  1
2528.023 2544.023   3 24
2528.07  2544.07    5  3
2528.07  2544.07   22  4
2528.07  2544.07   12  5
2528.07  2544.07    2 25
2536.023 2552.023 755  2
2544.023 2560.023 760  1
2544.07  2560.07    4  3
2544.07  2560.07   21  4
2544.07  2560.07   12  5
2544.07  2560.07    2 25
2552.023 2568.023 756  2
2552.023 2568.023   3 24
2560.023 2576.023 760  1
2560.023 2576.023   3 24
2560.07  2576.07    4  3
2560.07  2576.07   22  4
2560.07  2576.07   12  5
2560.07  2576.07    2 25
2568.023 2584.023 755  2
2576.023 2592.023 760  1
2576.07  2592.07    6  3
2576.07  2592.07   22  4
2576.07  2592.07   13  5
2576.07  2592.07    2 25
2497.039 2593.008   0 61
2497.039 2593.008   2 62
2497.039 2593.008  59 63
2497.039 2593.008 259 64
2497.039 2593.008 239 65
2497.039 2593.008  14 66
2497.039 2593.008   0 67
2497.039 2593.008   0 68
2497.039 2593.008   0 71
2497.039 2593.008   0 72
2497.039 2593.008   6 73
2497.039 2593.008  46 74
2584.023 2600.023 754  2
2584.023 2600.023   3 24
2592.023 2608.023 759  1
2592.023 2608.023   3 24
2592.07  2608.07    7  3
2592.07  2608.07   22  4
2592.07  2608.07   13  5
2592.07  2608.07    2 25
2600.023 2616.023 755  2
2608.023 2624.023 760  1
2608.07  2624.07    5  3
2608.07  2624.07   22  4
2608.07  2624.07   12  5
2608.07  2624.07    2 25
2616.023 2632.023 756  2
2616.023 2632.023   3 24
2624.023 2640.023 760  1
2624.023 2640.023   3 24
2624.07  2640.07    5  3
2624.07  2640.07   22  4
2624.07  2640.07   12  5
2624.07  2640.07    2 25
2632.023 2648.023 756  2
2640.023 2656.023 759  1
2640.07  2656.07    5  3
2640.07  2656.07   21  4
2640.07  2656.07   13  5
2640.07  2656.07    2 25
2648.023 2664.023 754  2
2648.023 2664.023   3 24
2656.023 2672.023 761  1
2656.023 2672.023   3 24
2656.07  2672.07    6  3
2656.07  2672.07   21  4
2656.07  2672.07   13  5
2656.07  2672.07    2 25
2664.023 2680.023 754  2
2672.023 2688.023 759  1
2672.07  2688.07    5  3
2672.07  2688.07   22  4
2672.07  2688.07   12  5
2672.07  2688.07    2 25
2593.039 2689.008   0 61
2593.039 2689.008   1 62
2593.039 2689.008  53 63
2593.039 2689.008 276 64
2593.039 2689.008 236 65
2593.039 2689.008  19 66
2593.039 2689.008   0 67
2593.039 2689.008   0 68
2593.039 2689.008   0 71
2593.039 2689.008   0 72
2593.039 2689.008   3 73
2593.039 2689.008  43 74
2680.023 2696.023 756  2
2680.023 2696.023   3 24
2688.023 2704.023 759  1
2688.023 2704.023   3 24
2688.07  2704.07    6  3
2688.07  2704.07   23  4
2688.07  2704.07   13  5
2688.07  2704.07    2 25
2696.023 2712.023 754  2
2704.023 2720.023 760  1
2704.07  2720.07    5  3
2704.07  2720.07   21  4
2704.07  2720.07   13  5
2704.07  2720.07    2 25
2712.023 2728.023 755  2
2712.023 2728.023   3 24
2720.023 2736.023 759  1
2720.023 2736.023   3 24
2720.07  2736.07    5  3
2720.07  2736.07   22  4
2720.07  2736.07   12  5
2720.07  2736.07    2 25
2728.023 2744.023 755  2
2736.023 2752.023 760  1
2736.07  2752.07    5  3
2736.07  2752.07   21  4
2736.07  2752.07   12  5
2736.07  2752.07    2 25
2744.023 2760.023 754  2
2744.023 2760.023   3 24
2752.023 2768.023 760  1
2752.023 2768.023   3 24
2752.07  2768.07    5  3
2752.07  2768.07   23  4
2752.07  2768.07   13  5
2752.07  2768.07    2 25
2760.023 2776.023 754  2
2768.023 2784.023 758  1
2768.07  2784.07    6  3
2768.07  2784.07   22  4
2768.07  2784.07   13  5
2768.07  2784.07    2 25
2689.039 2785.008   0 61
2689.039 2785.008   1 62
2689.039 2785.008  47 63
2689.039 2785.008 273 64
2689.039 2785.008 246 65
2689.039 2785.008  29 66
2689.039 2785.008   0 67
2689.039 2785.008   0 68
2689.039 2785.008   0 71
2689.039 2785.008   0 72
2689.039 2785.008   5 73
2689.039 2785.008  48 74
2776.023 2792.023 754  2
2776.023 2792.023   3 24
2784.023 2800.023 760  1
2784.023 2800.023   3 24
2784.07  2800.07    6  3
2784.07  2800.07   22  4
2784.07  2800.07   12  5
2784.07  2800.07    2 25
2792.023 2808.023 754  2
2800.023 2816.023 758  1
2800.07  2816.07    6  3
2800.07  2816.07   21  4
2800.07  2816.07   13  5
2800.07  2816.07    2 25
2808.023 2824.023 753  2
2808.023 2824.023   3 24
2816.023 2832.023 760  1
2816.023 2832.023   3 24
2816.07  2832.07    4  3
2816.07  2832.07   20  4
2816.07  2832.07   13  5
2816.07  2832.07    2 25
2824.023 2840.023 755  2
2832.023 2848.023 759  1
2832.07  2848.07    5  3
2832.07  2848.07   21  4
2832.07  2848.07   13  5
2832.07  2848.07    2 25
2840.023 2856.023 754  2
2840.023 2856.023   3 24
2848.023 2864.023 759  1
2848.023 2864.023   3 24
2848.07  2864.07    3  3
2848.07  2864.07   21  4
2848.07  2864.07   12  5
2848.07  2864.07    2 25
2856.023 2872.023 754  2
2864.023 2880.023 759  1
2864.07  2880.07    7  3
2864.07  2880.07   22  4
2864.07  2880.07   13  5
2864.07  2880.07    2 25
2785.039 2881.008   0 61
2785.039 2881.008   0 62
2785.039 2881.008  41 63
2785.039 2881.008 260 64
2785.039 2881.008 266 65
2785.039 2881.008  19 66
2785.039 2881.008   0 67
2785.039 2881.008   0 68
2785.039 2881.008   0 71
2785.039 2881.008   0 72
2785.039 2881.008   2 73
2785.039 2881.008  34 74
2872.023 2888.023 754  2
2872.023 2888.023   3 24
2880.023 2896.023 760  1
2880.023 2896.023   3 24
2880.07  2896.07    6  3
2880.07  2896.07   22  4
2880.07  2896.07   13  5
2880.07  2896.07    2 25
2888.023 2904.023 752  2
2896.023 2912.023 758  1
2896.07  2912.07    4  3
2896.07  2912.07   22  4
2896.07  2912.07   13  5
2896.07  2912.07    2 25
2904.023 2920.023 752  2
2904.023 2920.023   3 24
2912.023 2928.023 759  1
2912.023 2928.023   3 24
2912.07  2928.07    5  3
2912.07  2928.07   21  4
2912.07  2928.07   13  5
2912.07  2928.07    2 25
2920.023 2936.023 754  2
2928.023 2944.023 759  1
2928.07  2944.07    6  3
2928.07  2944.07   21  4
2928.07  2944.07   13  5
2928.07  2944.07    2 25
2936.023 2952.023 752  2
2936.023 2952.023   3 24
2944.023 2960.023 759  1
2944.023 2960.023   3 24
2944.07  2960.07    4  3
2944.07  2960.07   20  4
2944.07  2960.07   13  5
2944.07  2960.07    2 25
2952.023 2968.023 755  2
2960.023 2976.023 758  1
2960.07  2976.07    5  3
2960.07  2976.07   22  4
2960.07  2976.07   13  5
2960.07  2976.07    2 25
2881.039 2977.008   0 61
2881.039 2977.008   0 62
2881.039 2977.008  64 63
2881.039 2977.008 283 64
2881.039 2977.008 244 65
2881.039 2977.008  37 66
2881.039 2977.008   0 67
2881.039 2977.008   0 68
2881.039 2977.008   0 71
2881.039 2977.008   0 72
2881.039 2977.008   5 73
2881.039 2977.008  42 74
2968.023 2984.023 752  2
2968.023 2984.023   3 24
2976.023 2992.023 759  1
2976.023 2992.023   3 24
2976.07  2992.07    5  3
2976.07  2992.07   22  4
2976.07  2992.07   13  5
2976.07  2992.07    2 25
2984.023 3000.023 753  2
2992.023 3008.023 758  1
2992.07  3008.07    6  3
2992.07  3008.07   20  4
2992.07  3008.07   12  5
2992.07  3008.07    2 25
3000.023 3016.023 755  2
3000.023 3016.023   3 24
3008.023 3024.023 759  1
3008.023 3024.023   3 24
3008.07  3024.07    4  3
3008.07  3024.07   24  4
3008.07  3024.07   13  5
3008.07  3024.07    2 25
3016.023 3032.023 752  2
3024.023 3040.023 758  1
3024.07  3040.07    5  3
3024.07  3040.07   34  4
3024.07  3040.07   12  5
3024.07  3040.07    2 25
3032.023 3048.023 753  2
3032.023 3048.023   3 24
3040.023 3056.023 758  1
3040.023 3056.023   3 24
3040.07  3056.07    5  3
3040.07  3056.07   26  4
3040.07  3056.07   12  5
3040.07  3056.07    2 25
3048.023 3064.023 754  2
3056.023 3072.023 758  1
3056.07  3072.07    6  3
3056.07  3072.07   22  4
3056.07  3072.07   13  5
3056.07  3072.07    2 25
2977.039 3073.008   0 61
2977.039 3073.008   0 62
2977.039 3073.008  40 63
2977.039 3073.008 243 64
2977.039 3073.008 238 65
2977.039 3073.008  19 66
2977.039 3073.008   0 67
2977.039 3073.008   0 68
2977.039 3073.008   0 71
2977.039 3073.008   0 72
2977.039 3073.008   7 73
2977.039 3073.008  53 74
3064.023 3080.023 752  2
3064.023 3080.023   3 24
3072.023 3088.023 759  1
3072.023 3088.023   3 24
3072.07  3088.07    6  3
3072.07  3088.07   20  4
3072.07  3088.07   13  5
3072.07  3088.07    2 25
3080.023 3096.023 753  2
3088.023 3104.023 757  1
3088.07  3104.07    5  3
3088.07  3104.07   22  4
3088.07  3104.07   13  5
3088.07  3104.07    2 25
3096.023 3112.023 753  2
3096.023 3112.023   3 24
3104.023 3120.023 758  1
3104.023 3120.023   3 24
3104.07  3120.07    5  3
3104.07  3120.07   20  4
3104.07  3120.07   12  5
3104.07  3120.07    2 25
3112.023 3128.023 752  2
3120.023 3136.023 758  1
3120.07  3136.07    5  3
3120.07  3136.07   22  4
3120.07  3136.07   13  5
3120.07  3136.07    2 25
3128.023 3144.023 752  2
3128.023 3144.023   3 24
3136.023 3152.023 758  1
3136.023 3152.023   3 24
3136.07  3152.07    6  3
3136.07  3152.07   21  4
3136.07  3152.07   12  5
3136.07  3152.07    2 25
3144.023 3160.023 752  2
3152.023 3168.023 757  1
3152.07  3168.07    5  3
3152.07  3168.07   20  4
3152.07  3168.07   12  5
3152.07  3168.07    2 25
3073.039 3169.008   0 61
3073.039 3169.008   1 62
3073.039 3169.008  59 63
3073.039 3169.008 273 64
3073.039 3169.008 230 65
3073.039 3169.008  26 66
3073.039 3169.008   0 67
3073.039 3169.008   0 68
3073.039 3169.008   0 71
3073.039 3169.008   0 72
3073.039 3169.008   5 73
3073.039 3169.008  57 74
3160.023 3176.023 750  2
3160.023 3176.023   3 24
3168.023 3184.023 758  1
3168.023 3184.023   3 24
3168.07  3184.07    5  3
3168.07  3184.07   22  4
3168.07  3184.07   12  5
3168.07  3184.07    2 25
3176.023 3192.023 752  2
3184.023 3200.023 757  1
3184.07  3200.07    6  3
3184.07  3200.07   23  4
3184.07  3200.07   13  5
3184.07  3200.07    2 25
3192.023 3208.023 751  2
3192.023 3208.023   3 24
3200.023 3216.023 757  1
3200.023 3216.023   3 24
3200.07  3216.07    5  3
3200.07  3216.07   22  4
3200.07  3216.07   13  5
3200.07  3216.07    2 25
3208.023 3224.023 752  2
3216.023 3232.023 757  1
3216.07  3232.07    3  3
3216.07  3232.07   20  4
3216.07  3232.07   12  5
3216.07  3232.07    2 25
3224.023 3240.023 751  2
3224.023 3240.023   3 24
3232.023 3248.023 758  1
3232.023 3248.023   3 24
3232.07  3248.07    5  3
3232.07  3248.07   21  4
3232.07  3248.07   13  5
3232.07  3248.07    2 25
3240.023 3256.023 752  2
3248.023 3264.023 757  1
3248.07  3264.07    5  3
3248.07  3264.07   20  4
3248.07  3264.07   13  5
3248.07  3264.07    2 25
3169.039 3265.008   0 61
3169.039 3265.008   0 62
3169.039 3265.008  54 63
3169.039 3265.008 248 64
3169.039 3265.008 260 65
3169.039 3265.008  28 66
3169.039 3265.008   0 67
3169.039 3265.008   0 68
3169.039 3265.008   0 71
3169.039 3265.008   0 72
3169.039 3265.008   7 73
3169.039 3265.008  52 74
3256.023 3272.023 752  2
3256.023 3272.023   3 24
3264.023 3280.023 757  1
3264.023 3280.023   3 24
3264.07  3280.07    4  3
3264.07  3280.07   20  4
3264.07  3280.07   12  5
3264.07  3280.07    2 25
3272.023 3288.023 751  2
3280.023 3296.023 757  1
3280.07  3296.07    5  3
3280.07  3296.07   23  4
3280.07  3296.07   13  5
3280.07  3296.07    2 25
3288.023 3304.023 752  2
3288.023 3304.023   3 24
3296.023 3312.023 757  1
3296.023 3312.023   3 24
3296.07  3312.07    3  3
3296.07  3312.07   22  4
3296.07  3312.07   11  5
3296.07  3312.07    2 25
3304.023 3320.023 750  2
3312.023 3328.023 756  1
3312.07  3328.07    3  3
3312.07  3328.07   19  4
3312.07  3328.07   12  5
3312.07  3328.07    2 25
3320.023 3336.023 751  2
3320.023 3336.023   3 24
3328.023 3344.023 757  1
3328.023 3344.023   3 24
3328.07  3344.07    4  3
3328.07  3344.07   20  4
3328.07  3344.07   12  5
3328.07  3344.07    2 25
3336.023 3352.023 751  2
3344.023 3360.023 756  1
3344.07  3360.07    1  3
3344.07  3360.07   20  4
3344.07  3360.07   12  5
3344.07  3360.07    2 25
3265.039 3361.008   0 61
3265.039 3361.008   0 62
3265.039 3361.008  43 63
3265.039 3361.008 251 64
3265.039 3361.008 217 65
3265.039 3361.008  21 66
3265.039 3361.008   0 67
3265.039 3361.008   0 68
3265.039 3361.008   0 71
3265.039 3361.008   1 72
3265.039 3361.008  10 73
3265.039 3361.008  57 74
3352.023 3368.023 750  2
3352.023 3368.023   3 24
3360.023 3376.023 757  1
3360.023 3376.023   3 24
3360.07  3376.07    3  3
3360.07  3376.07   22  4
3360.07  3376.07   11  5
3360.07  3376.07    2 25
3368.023 3384.023 749  2
3376.023 3392.023 756  1
3376.07  3392.07    1  3
3376.07  3392.07   20  4
3376.07  3392.07   12  5
3376.07  3392.07    2 25
3384.023 3400.023 751  2
3384.023 3400.023   3 24
3392.023 3408.023 758  1
3392.023 3408.023   3 24
3392.07  3408.07    2  3
3392.07  3408.07   20  4
3392.07  3408.07   12  5
3392.07  3408.07    2 25
3400.023 3416.023 749  2
3408.023 3424.023 756  1
3408.07  3424.07    2  3
3408.07  3424.07   20  4
3408.07  3424.07   12  5
3408.07  3424.07    2 25
3416.023 3432.023 750  2
3416.023 3432.023   3 24
3424.023 3440.023 757  1
3424.023 3440.023   3 24
3424.07  3440.07    2  3
3424.07  3440.07   20  4
3424.07  3440.07   12  5
3424.07  3440.07    2 25
3432.023 3448.023 748  2
3440.023 3456.023 756  1
3440.07  3456.07    3  3
3440.07  3456.07   20  4
3440.07  3456.07   12  5
3440.07  3456.07    1 25
3361.039 3457.008   0 61
3361.039 3457.008   0 62
3361.039 3457.008  46 63
3361.039 3457.008 241 64
3361.039 3457.008 244 65
3361.039 3457.008  12 66
3361.039 3457.008   0 67
3361.039 3457.008   0 68
3361.039 3457.008   0 71
3361.039 3457.008   3 72
3361.039 3457.008  46 73
3361.039 3457.008 234 74
3448.023 3464.023 749  2
3448.023 3464.023   3 24
3456.023 3472.023 754  1
3456.023 3472.023   3 24
3456.07  3472.07    1  3
3456.07  3472.07   19  4
3456.07  3472.07   11  5
3456.07  3472.07    2 25
3464.023 3480.023 750  2
3472.023 3488.023 754  1
3472.07  3488.07    4  3
3472.07  3488.07   21  4
3472.07  3488.07   12  5
3472.07  3488.07    2 25
3480.023 3496.023 749  2
3480.023 3496.023   3 24
