2984.2 397.83
2988.2 397.95
2992.2 398.2 
2996.2 398.44
3000.2 398.69
3004.2 398.82
3012.2 399.31
3016.2 399.56
3020.2 399.8 
3024.2 400.05
3028.2 400.18
3032.2 400.42
3036.2 400.55
3040.2 400.79
3044.2 401.04
3048.2 401.29
3052.2 401.54
3056.2 401.66
3060.2 402.03
3064.2 402.16
3068.2 402.28
3076.2 402.9 
3080.2 403.03
3084.2 403.15
3088.2 403.4 
3092.2 403.52
3096.2 403.77
3100.2 404.02
3104.2 404.39
3108.2 404.51
3112.2 404.76
3116.2 405.01
3120.2 405.14
3124.2 405.26
3128.2 405.63
3132.2 405.88
3140.2 406.26
3144.2 406.38
3148.2 406.63
3152.2 407.  
3156.2 407.13
3160.2 407.25
3164.2 407.5 
3168.2 407.75
3172.2 407.88
3176.2 408.13
3180.2 408.37
3184.2 408.5 
3188.2 408.75
3192.2 409.  
3196.2 409.37
3204.2 409.63
3208.2 409.88
3212.2 410.13
3216.2 410.25
3220.2 410.5 
3224.2 410.75
3228.2 411.  
3232.2 411.13
3236.2 411.38
3240.2 411.51
3244.2 411.76
3248.2 412.01
3252.2 412.26
3256.2 412.39
3260.2 412.64
3268.2 413.02
3272.2 413.15
3276.2 413.4 
3280.2 413.65
3284.2 413.9 
3288.2 414.15
3292.2 414.28
3296.2 414.53
3300.2 414.66
3304.2 414.91
3308.2 415.16
3312.2 415.29
3316.2 415.42
3320.2 415.67
3324.2 415.92
3332.2 416.43
3336.2 416.55
3340.2 416.81
3344.2 417.06
3348.2 417.19
3352.2 417.56
3356.2 417.69
3360.2 417.94
3364.2 418.07
3368.2 418.33
3372.2 418.46
3376.2 418.71
3380.2 418.96
3384.2 419.09
3388.2 419.22
3396.2 419.73
3400.2 419.86
3404.2 420.11
3408.2 420.24
3412.2 420.49
3416.2 420.62
3420.2 420.88
3424.2 421.01
3428.2 421.26
3432.2 421.39
3436.2 421.65
3440.2 422.03
3444.2 422.16
3448.2 422.29
3452.2 422.42
3460.2 422.93
3464.2 423.19
3468.2 423.32
3472.2 423.45
3476.2 423.7 
3480.2 423.96
3484.2 424.09
3488.2 424.35
3492.2 424.48
3496.2 424.74
3500.2 425.12
