   4,    3,  504.75,    2.500,   -1.466,    0.775,    1.212,   -0.935,    0.000         
   4,    4,  510.75,    2.511,   -1.449,    0.759,    1.177,   -0.940,    0.000         
   4,    5,  516.75,    2.459,   -1.369,    0.768,    1.162,   -0.897,    0.000         
   4,    6,  522.75,    2.443,   -1.406,    0.753,    1.156,   -0.865,    0.000         
   4,    7,  528.75,    2.445,   -1.391,    0.792,    1.136,   -0.863,    0.000         
   4,    8,  534.75,    2.364,   -1.333,    0.785,    1.160,   -0.833,    0.000         
   4,   10,  548.25,    2.325,   -1.301,    0.818,    1.122,   -0.805,    0.000         
   4,   11,  552.75,    2.344,   -1.280,    0.763,    1.161,   -0.811,    0.000         
   4,   12,  558.75,    2.298,   -1.325,    0.774,    1.141,   -0.800,    0.000         
   4,   13,  564.75,    2.284,   -1.296,    0.802,    1.135,   -0.755,    0.000         
   4,   14,  570.75,    2.298,   -1.291,    0.792,    1.112,   -0.757,    0.000         
   4,   15,  576.75,    2.271,   -1.222,    0.787,    1.096,   -0.730,    0.000         
   4,   16,  582.75,    2.231,   -1.218,    0.802,    1.094,   -0.754,    0.000         
   4,   17,  588.75,    2.216,   -1.216,    0.766,    1.078,   -0.703,    0.000         
   4,   18,  594.75,    2.214,   -1.225,    0.801,    1.079,   -0.711,    0.000         
   5,    1,  614.25,    2.208,   -1.190,    0.791,    1.018,   -0.653,    0.000         
   5,    2,  618.75,    2.254,   -1.145,    0.817,    1.048,   -0.631,    0.000         
   5,    3,  624.75,    2.135,   -1.186,    0.795,    0.990,   -0.641,    0.000         
   5,    4,  630.75,    2.144,   -1.148,    0.855,    1.035,   -0.640,    0.000         
   5,    5,  636.75,    2.092,   -1.118,    0.857,    1.038,   -0.611,    0.000         
   5,    6,  642.75,    2.205,   -1.132,    0.819,    0.984,   -0.610,    0.000         
   5,    7,  648.75,    2.076,   -1.113,    0.852,    0.989,   -0.593,    0.000         
   5,    8,  654.75,    2.029,   -1.110,    0.879,    1.009,   -0.575,    0.000         
   5,   10,  668.25,    2.009,   -1.026,    0.914,    0.981,   -0.532,    0.000         
