    5,  19,   723.75,   -26.65,   -27.81,  1.238E+02,  1.660E-02,  1.077E+00,  7.781E+01,  2.779E-02,  7.348E+01      
    6,   0,   729.75,   -26.65,   -27.75,  1.240E+02,  1.668E-02,  1.081E+00,  7.790E+01,  2.793E-02,  7.357E+01      
    6,   8,   777.75,   -20.29,   -21.53,  1.382E+02,  2.322E-02,  1.448E+00,  8.427E+01,  4.013E-02,  7.977E+01      
    6,   9,   783.75,   -20.29,   -21.49,  1.384E+02,  2.327E-02,  1.451E+00,  8.433E+01,  4.024E-02,  7.982E+01      
    6,  10,   789.75,   -20.29,   -21.46,  1.385E+02,  2.333E-02,  1.454E+00,  8.438E+01,  4.035E-02,  7.987E+01      
    6,  18,   837.75,   -15.35,   -16.51,  1.508E+02,  3.014E-02,  1.819E+00,  8.967E+01,  5.331E-02,  8.502E+01      
    6,  19,   843.75,   -15.35,   -16.47,  1.510E+02,  3.022E-02,  1.823E+00,  8.973E+01,  5.346E-02,  8.508E+01      
    7,   0,   849.75,   -15.35,   -16.43,  1.511E+02,  3.030E-02,  1.827E+00,  8.979E+01,  5.362E-02,  8.514E+01      
    7,   8,   897.75,   -11.28,   -12.32,  1.621E+02,  3.731E-02,  2.187E+00,  9.414E+01,  6.715E-02,  8.937E+01      
    7,   9,   903.75,    -7.80,    -9.07,  1.708E+02,  4.364E-02,  2.506E+00,  9.761E+01,  7.951E-02,  9.275E+01      
    7,  10,   909.75,   -11.28,   -12.23,  1.624E+02,  3.755E-02,  2.198E+00,  9.422E+01,  6.761E-02,  8.944E+01      
    7,  18,   957.75,    -4.75,    -5.83,  1.805E+02,  5.127E-02,  2.872E+00,  1.010E+02,  9.448E-02,  9.606E+01      
    7,  19,   963.75,    -4.75,    -5.79,  1.806E+02,  5.140E-02,  2.878E+00,  1.010E+02,  9.474E-02,  9.608E+01      
    8,   0,   969.75,    -4.75,    -5.75,  1.808E+02,  5.154E-02,  2.884E+00,  1.011E+02,  9.501E-02,  9.610E+01      
    8,   8,  1017.75,     0.45,    -0.59,  1.966E+02,  6.580E-02,  3.548E+00,  1.066E+02,  1.233E-01,  1.015E+02      
    8,   9,  1023.75,     2.70,     1.52,  2.031E+02,  7.240E-02,  3.850E+00,  1.089E+02,  1.365E-01,  1.038E+02      
    8,  10,  1029.75,     0.45,    -0.52,  1.969E+02,  6.610E-02,  3.560E+00,  1.066E+02,  1.239E-01,  1.015E+02      
    8,  18,  1077.75,     4.79,     3.82,  2.111E+02,  8.082E-02,  4.215E+00,  1.113E+02,  1.534E-01,  1.061E+02      
    8,  19,  1083.75,     6.73,     5.65,  2.171E+02,  8.766E-02,  4.516E+00,  1.134E+02,  1.672E-01,  1.081E+02      
    9,   0,  1089.75,     6.73,     5.70,  2.173E+02,  8.790E-02,  4.524E+00,  1.134E+02,  1.677E-01,  1.081E+02      
    9,   8,  1137.75,    10.26,     9.30,  2.300E+02,  1.035E-01,  5.180E+00,  1.173E+02,  1.992E-01,  1.119E+02      
    9,   9,  1143.75,    11.87,    10.83,  2.354E+02,  1.106E-01,  5.476E+00,  1.190E+02,  2.136E-01,  1.136E+02      
    9,  10,  1149.75,    11.87,    10.87,  2.356E+02,  1.109E-01,  5.487E+00,  1.191E+02,  2.142E-01,  1.136E+02      
    9,  18,  1197.75,    14.87,    13.95,  2.472E+02,  1.271E-01,  6.137E+00,  1.224E+02,  2.472E-01,  1.169E+02      
    9,  19,  1203.75,    16.26,    15.27,  2.521E+02,  1.344E-01,  6.429E+00,  1.240E+02,  2.621E-01,  1.184E+02      
   10,   0,  1209.75,    16.26,    15.31,  2.523E+02,  1.347E-01,  6.440E+00,  1.240E+02,  2.628E-01,  1.184E+02      
   10,   8,  1257.75,    20.11,    19.19,  2.676E+02,  1.591E-01,  7.378E+00,  1.283E+02,  3.127E-01,  1.226E+02      
   10,   9,  1263.75,    22.44,    21.37,  2.762E+02,  1.741E-01,  7.946E+00,  1.309E+02,  3.434E-01,  1.251E+02      
   10,  10,  1269.75,    21.30,    20.37,  2.724E+02,  1.672E-01,  7.685E+00,  1.297E+02,  3.293E-01,  1.239E+02      
   10,  18,  1317.75,    25.67,    24.71,  2.904E+02,  2.003E-01,  8.908E+00,  1.348E+02,  3.965E-01,  1.289E+02      
   10,  19,  1323.75,    25.67,    24.75,  2.907E+02,  2.008E-01,  8.924E+00,  1.348E+02,  3.974E-01,  1.290E+02      
   11,   0,  1329.75,    26.68,    25.72,  2.948E+02,  2.088E-01,  9.215E+00,  1.360E+02,  4.138E-01,  1.301E+02      
   11,   8,  1377.75,    30.47,    29.51,  3.116E+02,  2.438E-01,  1.045E+01,  1.405E+02,  4.848E-01,  1.345E+02      
   11,   9,  1383.75,    32.22,    31.16,  3.189E+02,  2.600E-01,  1.101E+01,  1.425E+02,  5.181E-01,  1.365E+02      
   11,  10,  1389.75,    30.47,    29.59,  3.121E+02,  2.449E-01,  1.048E+01,  1.406E+02,  4.868E-01,  1.346E+02      
   11,  18,  1437.75,    34.72,    33.81,  3.316E+02,  2.896E-01,  1.200E+01,  1.456E+02,  5.778E-01,  1.395E+02      
   11,  19,  1443.75,    34.72,    33.85,  3.319E+02,  2.903E-01,  1.202E+01,  1.457E+02,  5.791E-01,  1.396E+02      
   12,   0,  1449.75,    35.52,    34.63,  3.355E+02,  2.993E-01,  1.232E+01,  1.467E+02,  5.974E-01,  1.405E+02      
   12,   8,  1497.75,    39.30,    38.41,  3.540E+02,  3.470E-01,  1.387E+01,  1.513E+02,  6.942E-01,  1.450E+02      
   12,   9,  1503.75,    40.72,    39.76,  3.606E+02,  3.649E-01,  1.444E+01,  1.529E+02,  7.309E-01,  1.466E+02      
   12,  10,  1509.75,    40.01,    39.14,  3.577E+02,  3.569E-01,  1.418E+01,  1.521E+02,  7.143E-01,  1.459E+02      
   12,  18,  1557.75,    43.43,    42.58,  3.753E+02,  4.074E-01,  1.575E+01,  1.563E+02,  8.163E-01,  1.500E+02      
   12,  19,  1563.75,    44.09,    43.23,  3.787E+02,  4.174E-01,  1.606E+01,  1.571E+02,  8.366E-01,  1.507E+02      
   13,   0,  1569.75,    44.73,    43.85,  3.819E+02,  4.273E-01,  1.636E+01,  1.579E+02,  8.568E-01,  1.515E+02      
   13,   8,  1617.75,    47.83,    46.98,  3.988E+02,  4.808E-01,  1.796E+01,  1.617E+02,  9.644E-01,  1.552E+02      
   13,   9,  1623.75,    49.60,    48.64,  4.076E+02,  5.104E-01,  1.883E+01,  1.638E+02,  1.025E+00,  1.573E+02      
   13,  10,  1629.75,    49.02,    48.14,  4.050E+02,  5.016E-01,  1.857E+01,  1.632E+02,  1.007E+00,  1.566E+02      
   13,  18,  1677.75,    52.43,    51.56,  4.243E+02,  5.691E-01,  2.050E+01,  1.674E+02,  1.142E+00,  1.608E+02      
   13,  19,  1683.75,    52.98,    52.10,  4.273E+02,  5.802E-01,  2.081E+01,  1.681E+02,  1.165E+00,  1.614E+02      
   14,   0,  1689.75,    52.98,    52.13,  4.276E+02,  5.812E-01,  2.084E+01,  1.681E+02,  1.167E+00,  1.614E+02      
   14,   8,  1737.75,    56.68,    55.81,  4.491E+02,  6.637E-01,  2.310E+01,  1.724E+02,  1.336E+00,  1.656E+02      
   14,   9,  1743.75,    58.20,    57.25,  4.575E+02,  6.977E-01,  2.402E+01,  1.742E+02,  1.405E+00,  1.673E+02      
   14,  10,  1749.75,    57.70,    56.83,  4.552E+02,  6.881E-01,  2.376E+01,  1.735E+02,  1.386E+00,  1.667E+02      
   14,  18,  1797.75,    61.14,    60.30,  4.765E+02,  7.780E-01,  2.612E+01,  1.774E+02,  1.570E+00,  1.705E+02      
   14,  19,  1803.75,    61.14,    60.33,  4.769E+02,  7.796E-01,  2.615E+01,  1.774E+02,  1.573E+00,  1.705E+02      
   15,   0,  1809.75,    61.62,    60.82,  4.799E+02,  7.928E-01,  2.649E+01,  1.780E+02,  1.600E+00,  1.710E+02      
   15,   8,  1857.75,    65.33,    64.51,  5.035E+02,  9.011E-01,  2.923E+01,  1.822E+02,  1.821E+00,  1.752E+02      
   15,   9,  1863.75,    66.67,    65.78,  5.115E+02,  9.401E-01,  3.021E+01,  1.838E+02,  1.900E+00,  1.768E+02      
   15,  10,  1869.75,    65.78,    64.99,  5.067E+02,  9.166E-01,  2.961E+01,  1.827E+02,  1.853E+00,  1.756E+02      
   15,  18,  1917.75,    68.88,    68.07,  5.270E+02,  1.018E+00,  3.207E+01,  1.861E+02,  2.059E+00,  1.790E+02      
   15,  19,  1923.75,    69.31,    68.51,  5.300E+02,  1.033E+00,  3.244E+01,  1.866E+02,  2.091E+00,  1.795E+02      
   16,   0,  1929.75,    69.74,    68.95,  5.331E+02,  1.049E+00,  3.282E+01,  1.871E+02,  2.124E+00,  1.800E+02      
   16,   8,  1977.75,    73.13,    72.33,  5.563E+02,  1.175E+00,  3.576E+01,  1.909E+02,  2.380E+00,  1.837E+02      
   16,   9,  1983.75,    74.77,    73.86,  5.667E+02,  1.234E+00,  3.714E+01,  1.929E+02,  2.500E+00,  1.856E+02      
