   0  15.500 Hi 75             
3707  62.    Hi 75   t         
3708  63.    Hi 75   t         
3709  64.    Hi 75   t         
3710  65.    Hi 75   t         
3711  66.    Hi 75 m t         
3712  67.    Hi 75   t         
3713  68.    Hi 75   t         
3714   2.    Hi 75   t         
3715   2.    Lo 75 m t         
3716   4.    Lo 75   t         
3717   4.    Hi 75   t         
3718 152.    Hi 75   t         
3719   2.    Hi 75   t         
3720   2.    Lo 75 m t         
3721   3.    Hi 75   t         
3722   4.    Hi 75   t         
3723   4.    Lo 75   t         
3724   5.    Hi 75   t         
3725   6.    Hi 75   t         
3726   7.    Hi 75   t         
3727   8.    Hi 75   t         
3728   9.    Hi 75   t         
3729  10.    Hi 75   t         
3730  11.    Hi 75   t         
3731  12.    Hi 75   t         
3732  13.    Hi 75   t         
3733  14.    Hi 75   t         
3734  15.    Hi 75   t         
3735  16.    Hi 75 m t         
3736  17.    Hi 75   t         
3737  18.    Hi 75 m t         
3738  19.    Hi 75   t         
3739  20.    Hi 75   t         
3740  21.    Hi 75   t         
3741  22.    Hi 75   t         
3742  23.    Hi 75   t         
3743  24.    Hi 75   t         
3744  25.    Hi 75   t         
3745  26.    Hi 75   t         
3746  27.    Hi 75   t         
3747  28.    Hi 75   t         
3748  29.    Hi 75   t         
3749  30.    Hi 75   t         
3750  31.    Hi 75   t         
3751  32.    Hi 75 m t         
3752  33.    Hi 75   t         
3753  34.    Hi 75 m t         
3754  35.    Hi 75   t         
3755  36.    Hi 75   t         
3756  36.    Hi 75   t   V6C   
3757  37.    Hi 75   t         
3758  37.    Hi 75   t   V6C   
3759  38.    Hi 75   t         
3760  38.    Hi 75   t   V9C   
3761  39.    Hi 75   t         
3762  39.    Hi 75   t   V9C   
3763  40.    Hi 75 m t         
3764  40.    Hi 75   t   V7O   
3765  41.    Hi 75   t         
3766  41.    Hi 75   t   V7O   
3767  42.    Hi 75   t         
3768  43.    Hi 75   t         
3769  44.    Hi 75 m t         
3770  45.    Hi 75   t         
3771  46.    Hi 75   t         
3772  47.    Hi 75   t         
3773  48.    Hi 75   t         
3774  49.    Hi 75   t         
3775  50.    Hi 75   t         
3776  51.    Hi 75   t         
3777  52.    Hi 75 m t         
3778  53.    Hi 75   t         
3779  54.    Hi 75   t         
3780  55.    Hi 75   t         
3781  56.    Hi 75   t         
3782  57.    Hi 75   t         
3783  58.    Hi 75   t         
3784  59.    Hi 75   t         
3785  60.    Hi 75   t         
3786  61.    Hi 75   t         
3787  62.    Hi 75   t         
3788  63.    Hi 75   t         
3789  64.    Hi 75   t         
3790  65.    Hi 75   t         
3791  66.    Hi 75 m t         
3792  67.    Hi 75   t         
3793  68.    Hi 75   t         
3794 152.    Hi 25   t         
3795   2.    Hi 25 m t         
3796   3.    Hi 25   t         
3797   4.    Hi 25   t         
3798   5.    Hi 25   t         
3799   6.    Hi 25   t         
3800   7.    Hi 25   t         
3801   8.    Hi 25   t         
3802   9.    Hi 25   t         
3803  10.    Hi 25   t         
3804  11.    Hi 25   t         
3805  12.    Hi 25 m t         
3806  13.    Hi 25   t         
3807  14.    Hi 25   t         
3808  15.    Hi 25   t         
3809  16.    Hi 25 m t         
3810  17.    Hi 25   t         
3811  18.    Hi 25   t         
3812  19.    Hi 25   t         
3813  20.    Hi 25   t         
3814  21.    Hi 25   t         
3815  22.    Hi 25   t         
3816  23.    Hi 25   t         
3817  24.    Hi 25   t         
3818  25.    Hi 25   t         
3819  26.    Hi 25   t         
3820  27.    Hi 25   t         
3821  28.    Hi 25 m t         
3822  29.    Hi 25   t         
3823  30.    Hi 25   t         
3824  31.    Hi 25   t         
3825  32.    Hi 25 m t         
3826  33.    Hi 25   t         
3827  34.    Hi 25   t         
3828  35.    Hi 25   t         
3829  36.    Hi 25   t         
3830  37.    Hi 25   t         
3831  38.    Hi 25   t         
3832  39.    Hi 25   t         
3833  40.    Hi 25 m t         
3834  41.    Hi 25   t         
3835  42.    Hi 25   t         
3836  43.    Hi 25   t         
3837  44.    Hi 25   t         
3838  45.    Hi 25   t         
3839  46.    Hi 25   t         
3840  47.    Hi 25   t         
3841  48.    Hi 25   t         
3842  49.    Hi 25   t         
3843  50.    Hi 25   t         
3844  51.    Hi 25   t         
3845  52.    Hi 25 m t         
3846  53.    Hi 25   t         
3847  54.    Hi 25   t         
3848  55.    Hi 25   t         
3849  56.    Hi 25   t         
3850  57.    Hi 25   t         
3851  58.    Hi 25   t         
3852  59.    Hi 25   t         
3853  60.    Hi 25   t         
3854  61.    Hi 25   t         
3855  62.    Hi 25 m t         
3856  63.    Hi 25   t         
3857  64.    Hi 25   t         
3858  65.    Hi 25   t         
3859  66.    Hi 25 m t         
3860  67.    Hi 25   t         
3861  68.    Hi 25   t         
3862  69.    Hi 25   t         
3863  70.    Hi 25   t         
3864  71.    Hi 25   t         
3865  72.    Hi 25   t         
3866  73.    Hi 25   t         
3867  74.    Hi 25   t         
3868  75.    Hi 25   t         
3869  76.    Hi 25   t         
3870  77.    Hi 25   t         
3871  78.    Hi 25 m t         
3872  79.    Hi 25   t         
3873  80.    Hi 25   t         
3874  81.    Hi 25   t         
3875  82.    Hi 25   t         
3876  83.    Hi 25   t         
3877  84.    Hi 25 m t         
3878  85.    Hi 25   t         
3879  86.    Hi 25   t         
3880  87.    Hi 25   t         
3881  88.    Hi 25   t         
3882  89.    Hi 25   t         
3883  90.    Hi 25   t         
3884  91.    Hi 25   t         
3885  92.    Hi 25   t         
3886  93.    Hi 25   t         
3887  94.    Hi 25 m t         
3888  95.    Hi 25   t         
3889  96.    Hi 25   t         
3890  97.    Hi 25   t         
3891  98.    Hi 25   t         
3892  99.    Hi 25   t         
3893 100.    Hi 25   t         
3894 101.    Hi 25   t         
3895 102.    Hi 25 m t         
3896 103.    Hi 25   t         
3897 104.    Hi 25   t         
3898 105.    Hi 25   t         
3899 106.    Hi 25   t         
3900 107.    Hi 25   t         
3901 108.    Hi 25   t         
3902 109.    Hi 25   t         
3903 110.    Hi 25 m t         
3904 111.    Hi 25   t         
3905 112.    Hi 25   t         
3906 113.    Hi 25   t         
3907 114.    Hi 25   t         
3908 115.    Hi 25   t         
3909 116.    Hi 25   t         
3910 117.    Hi 25   t         
3911 118.    Hi 25 m t         
3912   2.    Hi 25 m t         
3913   3.    Hi 25   t         
3914   4.    Hi 25   t         
3915   5.    Hi 25   t         
3916 119.    Hi 25   t         
3917 120.    Hi 25   t         
3918 121.    Hi 25   t         
3919 122.    Hi 25   t         
3920 123.    Hi 25   t         
3921 124.    Hi 25   t         
3922 125.    Hi 25   t         
3923 126.    Hi 25   t         
3924 127.    Hi 25   t         
3925 128.    Hi 25   t         
3926 129.    Hi 25 m t         
3927 130.    Hi 25   t         
3928 131.    Hi 25   t         
3929 132.    Hi 25 m t         
3930 133.    Hi 25   t         
3931 134.    Hi 25   t         
3932 135.    Hi 25   t         
3933 136.    Hi 25   t         
3934 137.    Hi 25   t         
3935 138.    Hi 25   t         
3936 139.    Hi 25   t         
3937 140.    Hi 25   t         
3938 141.    Hi 25   t         
3939 142.    Hi 25   t         
3940 143.    Hi 25   t         
3941 144.    Hi 25   t         
3942 145.    Hi 25   t         
3943 146.    Hi 25 m t         
3944 147.    Hi 25   t         
3945 148.    Hi 25   t         
3946 149.    Hi 25   t         
3947 150.    Hi 25   t         
3948  20.    Hi 25 m t         
3949  21.    Hi 25   t         
3950  22.    Hi 25   t         
3951  36.    Hi 25   t         
3952  38.    Hi 25   t         
3953  40.    Hi 25 m t         
3954  20.    Hi 25   t         
3955  21.    Hi 25   t         
3956  22.    Hi 25   t         
3957  36.    Hi 25   t         
3958  38.    Hi 25   t         
3959  40.    Hi 25   t         
3960   2.    Hi 15   t         
3961   3.    Hi 15   t         
3962   4.    Hi 15   t         
3963   5.    Hi 15   t         
3964   2.    Hi 15 m t         
3965   3.    Hi 15   t         
3966   4.    Hi 15   t         
3967   5.    Hi 15   t         
3968   2.    Hi 75   t         
3969   3.    Hi 75   t         
3970   4.    Hi 75   t         
3971   5.    Hi 75   t         
3972 152.    Hi 75   t         
3973   2.    Hi 75 m t         
3974   2.    Lo 75   t         
3975   3.    Hi 75   t         
3976   4.    Hi 75   t         
3977   4.    Lo 75 m t         
3978   5.    Hi 75   t         
3979   6.    Hi 75   t         
3980   7.    Hi 75   t         
3981   8.    Hi 75   t         
3982   9.    Hi 75   t         
3983  10.    Hi 75   t         
3984  11.    Hi 75   t         
3985  12.    Hi 75   t         
3986  13.    Hi 75   t         
3987  14.    Hi 75   t         
3988  15.    Hi 75   t         
3989  16.    Hi 75 m t         
3990  17.    Hi 75   t         
3991  18.    Hi 75   t         
3992  19.    Hi 75   t         
3993  20.    Hi 75 m t         
3994  21.    Hi 75   t         
3995  22.    Hi 75   t         
3996  23.    Hi 75   t         
3997  24.    Hi 75   t         
3998  25.    Hi 75   t         
3999  26.    Hi 75   t         
4000  27.    Hi 75   t         
4001  28.    Hi 75   t         
4002  29.    Hi 75   t         
4003  30.    Hi 75   t         
4004  31.    Hi 75   t         
4005  32.    Hi 75 m t         
4006  33.    Hi 75   t         
4007  34.    Hi 75   t         
4008  35.    Hi 75   t         
4009  36.    Hi 75   t         
4010  37.    Hi 75   t         
4011  38.    Hi 75   t         
4012  39.    Hi 75   t         
4013  40.    Hi 75 m t         
4014  41.    Hi 75   t         
4015  42.    Hi 75   t         
4016  43.    Hi 75   t         
4017  44.    Hi 75 m t         
4018  45.    Hi 75   t         
4019  46.    Hi 75   t         
4020  47.    Hi 75   t         
4021  48.    Hi 75   t         
4022  49.    Hi 75   t         
4023  50.    Hi 75   t         
4024  51.    Hi 75   t         
4025  52.    Hi 75 m t         
4026  53.    Hi 75   t         
4027  54.    Hi 75   t         
4028  55.    Hi 75   t         
4029  56.    Hi 75   t         
4030  57.    Hi 75   t         
4031  58.    Hi 75   t         
4032  59.    Hi 75   t         
4033  60.    Hi 75   t         
4034  61.    Hi 75   t         
4035  62.    Hi 75   t         
4036  63.    Hi 75   t         
4037  64.    Hi 75   t         
4038  65.    Hi 75   t         
4039  66.    Hi 75 m t         
4040  67.    Hi 75   t         
4041  68.    Hi 75   t         
4042  69.    Hi 75   t         
4043  70.    Hi 75   t         
4044  71.    Hi 75   t         
4045  72.    Hi 75   t         
4046  73.    Hi 75 m t         
4047  74.    Hi 75   t         
4048  75.    Hi 75   t         
4049  76.    Hi 75   t         
4050  77.    Hi 75   t         
4051  78.    Hi 75   t         
4052  79.    Hi 75   t         
4053  80.    Hi 75   t         
4054  81.    Hi 75   t         
4055  82.    Hi 75 m t         
4056  83.    Hi 75   t         
4057  84.    Hi 75 m t         
4058  85.    Hi 75   t         
4059  86.    Hi 75   t         
4060  87.    Hi 75   t         
4061  88.    Hi 75   t         
4062  89.    Hi 75   t         
4063  90.    Hi 75   t         
4064  91.    Hi 75   t         
4065  92.    Hi 75   t         
4066  93.    Hi 75   t         
4067  94.    Hi 75   t         
4068  95.    Hi 75   t         
4069  96.    Hi 75   t         
4070  97.    Hi 75   t         
4071  98.    Hi 75 m t         
4072  99.    Hi 75   t         
4073 100.    Hi 75   t         
4074 121.    Hi 75   t         
4075 122.    Hi 75   t         
4076 123.    Hi 75   t         
4077 124.    Hi 75 m t         
4078 125.    Hi 75   t         
4079 126.    Hi 75   t         
4080 127.    Hi 75   t         
4081 128.    Hi 75   t         
4082 129.    Hi 75   t         
4083 130.    Hi 75   t         
4084 131.    Hi 75   t         
4085 132.    Hi 75 m t         
4086 133.    Hi 75   t         
4087 134.    Hi 75   t         
4088 135.    Hi 75   t         
4089 136.    Hi 75 m t         
4090 137.    Hi 75   t         
4091 138.    Hi 75   t         
4092 139.    Hi 75   t         
4093 140.    Hi 75   t         
4094 141.    Hi 75   t         
4095 142.    Hi 75   t         
4096 143.    Hi 75   t         
4097 144.    Hi 75   t         
4098 145.    Hi 75   t         
4099 146.    Hi 75   t         
4100 147.    Hi 75   t         
4101 148.    Hi 75   t         
4102 149.    Hi 75   t         
4103 150.    Hi 75 m t         
4104   2.    Hi 15 m t         
4105   2.    Hi 15   t   V7C   
4106   3.    Hi 15   t         
4107   3.    Hi 15   t   V7C   
4108   4.    Hi 15   t         
4109   4.    Hi 15   t  H6ON   
4110   5.    Hi 15   t         
4111   5.    Hi 15   t  H6ON   
4112   2.    Hi 15   t         
4113   3.    Hi 15   t         
4114   4.    Hi 15   t         
4115   5.    Hi 15   t         
4116   2.    Hi 15 m t         
4117   3.    Hi 15   t         
4118   4.    Hi 15   t         
4119   5.    Hi 15   t         
4120   2.    Hi 75   t         
4121   3.    Hi 75   t         
4122   4.    Hi 75   t         
4123   5.    Hi 75   t         
4124   2.    Hi 75 m t         
4125   3.    Hi 75   t         
4126   4.    Hi 75   t         
4127   5.    Hi 75   t         
4128   2.    Hi 75   t         
4129   2.    Hi 75   t         
4130   2.    Lo 75   t         
4131   2.    Lo 75 m t         
4132   4.    Hi 75   t         
4133   4.    Lo 75   t         
4134   4.    Hi 75   t         
4135   2.    Hi 75   t         
4136   2.    Lo 75 m t         
4137   3.    Hi 75   t         
4138   4.    Hi 75   t         
4139   5.    Hi 75   t         
4140  18.    Hi 75   t         
4141  19.    Hi 75   t         
4142  20.    Hi 75   t         
4143  21.    Hi 75   t         
4144  22.    Hi 75   t         
4145  36.    Hi 75   t         
4146  37.    Hi 75   t         
4147  38.    Hi 75   t         
4148  39.    Hi 75   t         
4149  40.    Hi 75 m t         
4150  41.    Hi 75   t         
4151  42.    Hi 75   t         
4152  43.    Hi 75   t         
4153  44.    Hi 75 m t         
4154  62.    Hi 75   t         
4155  63.    Hi 75   t         
4156  64.    Hi 75   t         
4157  65.    Hi 75   t         
4158  66.    Hi 75   t         
4159  67.    Hi 75   t         
4160  68.    Hi 75   t         
4161   2.    Hi 25 m t         
4162   3.    Hi 25   t         
4163   4.    Hi 25   t         
4164   5.    Hi 25   t         
4165   5.    Hi 25   t         
4166   4.    Hi 25   t         
4167   3.    Hi 25   t         
4168   2.    Hi 25 m t         
4169  18.    Hi 25   t         
4170  19.    Hi 25   t         
4171  20.    Hi 25   t         
4172  21.    Hi 25   t         
4173  22.    Hi 25   t         
4174  18.    Hi 25   t         
4175  19.    Hi 25   t         
4176  20.    Hi 25   t         
4177  21.    Hi 25   t         
4178  22.    Hi 25   t         
4179  36.    Hi 25   t         
4180  37.    Hi 25   t         
4181  38.    Hi 25   t         
4182  39.    Hi 25   t         
4183  40.    Hi 25 m t         
4184  41.    Hi 25   t         
4185  42.    Hi 25   t         
4186  43.    Hi 25   t         
4187  44.    Hi 25 m t         
4188  36.    Hi 25   t         
4189  37.    Hi 25   t         
4190  38.    Hi 25   t         
4191  39.    Hi 25   t         
4192  40.    Hi 25 m t         
4193  41.    Hi 25   t         
4194  42.    Hi 25   t         
4195  43.    Hi 25   t         
4196  44.    Hi 25   t         
4197  62.    Hi 25   t         
4198  63.    Hi 25   t         
4199  64.    Hi 25   t         
4200  65.    Hi 25   t         
4201  66.    Hi 25 m t         
4202  67.    Hi 25   t         
4203  68.    Hi 25   t         
4204  62.    Hi 25   t         
4205  63.    Hi 25   t         
4206  64.    Hi 25   t         
4207  65.    Hi 25   t         
4208  66.    Hi 25   t         
4209  67.    Hi 25   t         
4210  68.    Hi 25   t         
4211   2.    Hi 15 m t         
4212   3.    Hi 15   t         
4213   4.    Hi 15   t         
4214   5.    Hi 15   t         
4215   2.    Hi 15   t         
4216   3.    Hi 15   t         
4217   4.    Hi 15   t         
4218   5.    Hi 15   t         
4219   2.    Hi 15 m t         
4220   3.    Hi 15   t         
4221   4.    Hi 15   t         
4222   5.    Hi 15   t         
4223   2.    Hi 75   t         
4224   2.    Lo 75 m t         
4225   3.    Hi 75   t         
4226   3.    Hi 75   t         
4227   4.    Hi 75   t         
4228   4.    Lo 75   t         
4229   5.    Hi 75   t         
4230   5.    Hi 75   t         
4231  18.    Hi 75   t         
4232  19.    Hi 75   t         
4233  20.    Hi 75 m t         
4234  21.    Hi 75   t         
4235  22.    Hi 75   t         
4236  36.    Hi 75   t         
4237  37.    Hi 75   t         
4238  38.    Hi 75   t         
4239  39.    Hi 75   t         
4240  40.    Hi 75 m t         
4241  41.    Hi 75   t         
4242  42.    Hi 75   t         
4243  43.    Hi 75   t         
4244  44.    Hi 75   t         
4245  36.    Hi 75   t         
4246  37.    Hi 75   t         
4247  38.    Hi 75   t         
4248  39.    Hi 75   t         
4249  40.    Hi 75   t         
4250  41.    Hi 75   t         
4251  42.    Hi 75   t         
4252  43.    Hi 75   t         
4253  44.    Hi 75   t         
4254   2.    Hi 75 m t         
4255   3.    Hi 75   t         
4256   4.    Hi 75 m t         
4257   5.    Hi 75   t         
4258   6.    Hi 75   t         
4259   7.    Hi 75   t         
4260   8.    Hi 75   t         
4261   9.    Hi 75   t         
4262  10.    Hi 75   t         
4263  11.    Hi 75   t         
4264  12.    Hi 75   t         
4265  13.    Hi 75   t         
4266  14.    Hi 75   t         
4267  15.    Hi 75   t         
4268  16.    Hi 75 m t         
4269  17.    Hi 75   t         
4270  18.    Hi 75   t         
4271  19.    Hi 75   t         
4272  20.    Hi 75 m t         
4273  21.    Hi 75   t         
4274  22.    Hi 75   t         
4275  23.    Hi 75   t         
4276  24.    Hi 75   t         
4277  25.    Hi 75   t         
4278  26.    Hi 75   t         
4279  27.    Hi 75   t         
4280  28.    Hi 75   t         
4281  29.    Hi 75   t         
4282  30.    Hi 75   t         
4283  31.    Hi 75   t         
4284  32.    Hi 75 m t         
4285  33.    Hi 75   t         
4286  34.    Hi 75   t         
4287  35.    Hi 75   t         
4288  36.    Hi 75   t         
4289  37.    Hi 75   t         
4290  38.    Hi 75   t         
4291  39.    Hi 75   t         
4292  40.    Hi 75 m t         
4293  41.    Hi 75   t         
4294  42.    Hi 75   t         
4295  43.    Hi 75   t         
4296  44.    Hi 75 m t         
4297  45.    Hi 75   t         
4298  46.    Hi 75   t         
4299  47.    Hi 75   t         
4300  48.    Hi 75   t         
4301  49.    Hi 75   t         
4302  50.    Hi 75   t         
4303  51.    Hi 75   t         
4304  52.    Hi 75 m t         
4305  53.    Hi 75   t         
4306  54.    Hi 75   t         
4307  55.    Hi 75   t         
4308  56.    Hi 75   t         
4309  56.    Hi 75   t H6OFF   
4310  57.    Hi 75   t         
4311  58.    Hi 75   t         
4312  59.    Hi 75   t         
4313  60.    Hi 75   t         
4314  61.    Hi 75   t         
4315  62.    Hi 75   t         
4316  63.    Hi 75   t         
4317  64.    Hi 75   t         
4318  65.    Hi 75   t         
4319  66.    Hi 75 m t         
4320  67.    Hi 75   t         
4321  68.    Hi 75   t         
4322  69.    Hi 75   t         
4323  69.    Hi 75   t  H6ON   
4324  70.    Hi 75   t         
4325  71.    Hi 75   t         
4326  72.    Hi 75   t         
4327  73.    Hi 75 m t         
4328  74.    Hi 75   t         
4329  75.    Hi 75   t         
4330  76.    Hi 75   t         
4331  77.    Hi 75   t         
4332  78.    Hi 75   t         
4333   2.    Hi 75 m t         
4334   3.    Hi 75   t         
4335   4.    Hi 75   t         
4336   5.    Hi 75   t         
4337   6.    Hi 75   t         
4338   7.    Hi 75   t         
4339   8.    Hi 75   t         
4340   9.    Hi 75   t         
4341  10.    Hi 75   t         
4342  11.    Hi 75   t         
4343  11.    Hi 75 m t H6OFF   
4344  12.    Hi 75   t         
4345  13.    Hi 75   t         
4346  14.    Hi 75   t         
4347  15.    Hi 75   t         
4348  16.    Hi 75 m t         
4349  17.    Hi 75   t         
4350  18.    Hi 75   t         
4351  19.    Hi 75   t         
4352  79.    Hi 75   t         
4353  80.    Hi 75   t         
4354  81.    Hi 75   t         
4355  82.    Hi 75   t         
4356  83.    Hi 75   t         
4357  83.    Hi 75   t  H6ON   
4358  84.    Hi 75 m t         
4359  85.    Hi 75   t         
4360  86.    Hi 75 m t         
4361  87.    Hi 75   t         
4362  88.    Hi 75   t         
4363  89.    Hi 75   t         
4364  90.    Hi 75   t         
4365  91.    Hi 75   t         
4366  92.    Hi 75   t         
4367  93.    Hi 75   t         
4368  94.    Hi 75   t         
4369  95.    Hi 75   t         
4370  96.    Hi 75   t         
4371  97.    Hi 75   t         
4372  98.    Hi 75   t         
4373  99.    Hi 75   t         
4374 100.    Hi 75   t         
4375 101.    Hi 75 m t         
4376 102.    Hi 75   t         
4377 102.    Hi 75   t H6OFF   
4378 103.    Hi 75   t         
4379 104.    Hi 75   t         
4380 105.    Hi 75   t         
4381 106.    Hi 75   t         
4382 107.    Hi 75   t         
4383 108.    Hi 75 m t         
4384 109.    Hi 75   t         
4385 110.    Hi 75   t         
4386 111.    Hi 75   t         
4387 112.    Hi 75   t         
4388 113.    Hi 75   t         
4389 114.    Hi 75   t         
4390 115.    Hi 75   t         
4391 115.    Hi 75 m t  H6ON   
4392 116.    Hi 75   t         
4393 117.    Hi 75   t         
4394 118.    Hi 75   t         
4395 119.    Hi 75   t         
4396 120.    Hi 75   t         
4397 121.    Hi 75   t         
4398 122.    Hi 75   t         
4399 123.    Hi 75 m t         
4400 124.    Hi 75   t         
4401 125.    Hi 75   t         
4402 126.    Hi 75   t         
4403 127.    Hi 75   t         
4404 128.    Hi 75   t         
4405 129.    Hi 75 m t         
4406 130.    Hi 75   t         
4407 131.    Hi 75   t         
4408 132.    Hi 75 m t         
4409 133.    Hi 75   t         
4410 134.    Hi 75   t         
4411 134.    Hi 75   t H6OFF   
4412 135.    Hi 75   t         
4413 136.    Hi 75   t         
4414 137.    Hi 75   t         
4415 138.    Hi 75   t         
4416 139.    Hi 75   t         
4417 140.    Hi 75   t         
4418 141.    Hi 75   t         
4419 142.    Hi 75   t         
4420 143.    Hi 75   t         
4421 144.    Hi 75   t         
4422 145.    Hi 75   t         
4423 146.    Hi 75 m t         
4424   2.    Hi 75 m t         
4425   2.    Hi 75   t  H6ON   
4426 147.    Hi 75   t         
4427 148.    Hi 75   t         
4428 149.    Hi 75   t         
4429 150.    Hi 75   t         
4430 129.    Hi 75   t         
4431 130.    Hi 75   t         
4432 131.    Hi 75   t         
4433 132.    Hi 75 m t         
4434 134.    Hi 75   t         
4435 136.    Hi 75   t         
4436  82.    Hi 75   t         
4437  83.    Hi 75   t         
4438  84.    Hi 75   t         
4439  86.    Hi 75   t         
4440 152.    Hi 75   t         
4441   2.    Hi 75 m t         
4442   2.    Lo 75   t   V8O   
4443   4.    Lo 75   t         
4444   4.    Hi 75   t   V8O   
4445   4.    Hi 75   t H6OFF   
4446 152.    Hi 75   t         
4447   2.    Hi 75   t         
4448   2.    Lo 75   t         
4449   2.    Lo 75 m t         
4450   3.    Hi 75   t         
4451   4.    Hi 75   t         
4452   4.    Lo 75   t         
4453   5.    Hi 75   t         
4454   6.    Hi 75   t         
4455   7.    Hi 75   t         
4456   8.    Hi 75   t         
4457   9.    Hi 75   t         
4458  10.    Hi 75   t         
4459  10.    Hi 75   t  H6ON   
4460  11.    Hi 75   t         
4461  12.    Hi 75 m t         
4462  13.    Hi 75   t         
4463  14.    Hi 75   t         
4464  15.    Hi 75   t         
4465  16.    Hi 75 m t         
4466  17.    Hi 75   t         
4467  18.    Hi 75   t         
4468  19.    Hi 75   t         
4469  20.    Hi 75   t         
4470  21.    Hi 75   t         
4471  22.    Hi 75   t         
4472  23.    Hi 75   t         
4473  24.    Hi 75   t         
4474  25.    Hi 75   t         
4475  26.    Hi 75   t         
4476  27.    Hi 75   t         
4477  28.    Hi 75 m t         
4478  29.    Hi 75   t         
4479  29.    Hi 75   t H6OFF   
4480  30.    Hi 75   t         
4481  31.    Hi 75   t         
4482  32.    Hi 75 m t         
4483  33.    Hi 75   t         
4484  34.    Hi 75   t         
4485  35.    Hi 75   t         
4486  36.    Hi 75   t         
4487  37.    Hi 75   t         
4488  38.    Hi 75   t         
4489  39.    Hi 75   t         
4490  40.    Hi 75 m t         
4491  41.    Hi 75   t         
4492  42.    Hi 75   t         
4493  42.    Hi 75   t  H6ON   
4494  43.    Hi 75   t         
4495  44.    Hi 75   t         
4496  45.    Hi 75   t         
4497  46.    Hi 75   t         
4498  47.    Hi 75   t         
4499  48.    Hi 75   t         
4500  49.    Hi 75   t         
4501  50.    Hi 75   t         
4502  51.    Hi 75   t         
4503  52.    Hi 75 m t         
4504  53.    Hi 75   t         
4505  54.    Hi 75   t         
4506  55.    Hi 75   t         
4507  56.    Hi 75   t         
4508  57.    Hi 75   t         
4509  58.    Hi 75   t         
4510  59.    Hi 75   t         
4511  60.    Hi 75 m t         
4512  61.    Hi 75   t         
4513  61.    Hi 75   t H6OFF   
4514  62.    Hi 75   t         
4515  63.    Hi 75   t         
4516  64.    Hi 75   t         
4517  65.    Hi 75   t         
4518  66.    Hi 75 m t         
4519  67.    Hi 75   t         
4520  68.    Hi 75   t         
4521  69.    Hi 75   t         
4522  70.    Hi 75   t         
4523  71.    Hi 75   t         
4524  72.    Hi 75   t         
4525  73.    Hi 75 m t         
4526  74.    Hi 75   t         
4527  74.    Hi 75   t  H6ON   
4528  75.    Hi 75   t         
4529  76.    Hi 75   t         
4530  77.    Hi 75   t         
4531  78.    Hi 75   t         
4532  79.    Hi 75   t         
4533  80.    Hi 75   t         
4534  81.    Hi 75   t         
4535  82.    Hi 75 m t         
4536  83.    Hi 75   t         
4537  84.    Hi 75 m t         
4538  85.    Hi 75   t         
4539  86.    Hi 75   t         
4540  87.    Hi 75   t         
4541  88.    Hi 75   t         
4542  89.    Hi 75   t         
4543  90.    Hi 75   t         
4544  91.    Hi 75   t         
4545  92.    Hi 75   t         
4546  93.    Hi 75   t         
4547  93.    Hi 75   t H6OFF   
4548  94.    Hi 75   t         
4549  95.    Hi 75   t         
4550  96.    Hi 75   t         
4551  97.    Hi 75 m t         
4552  98.    Hi 75   t         
4553  99.    Hi 75   t         
4554 100.    Hi 75   t         
4555 101.    Hi 75   t         
4556 102.    Hi 75   t         
4557 103.    Hi 75   t         
4558 104.    Hi 75   t         
4559 105.    Hi 75 m t         
4560 106.    Hi 75   t         
4561 106.    Hi 75   t  H6ON   
4562 107.    Hi 75   t         
4563 108.    Hi 75   t         
4564 109.    Hi 75   t         
4565 110.    Hi 75   t         
4566 111.    Hi 75   t         
4567 112.    Hi 75 m t         
4568 113.    Hi 75   t         
4569 114.    Hi 75   t         
4570 115.    Hi 75   t         
4571 116.    Hi 75   t         
4572 117.    Hi 75   t         
4573 118.    Hi 75   t         
4574 119.    Hi 75   t         
4575 120.    Hi 75 m t         
4576 121.    Hi 75   t         
4577 122.    Hi 75   t         
4578 123.    Hi 75   t         
4579 124.    Hi 75 m t         
4580 125.    Hi 75   t         
4581 125.    Hi 75   t H6OFF   
4582 126.    Hi 75   t         
4583 127.    Hi 75   t         
4584 128.    Hi 75   t         
4585 129.    Hi 75   t         
4586 130.    Hi 75   t         
4587 131.    Hi 75   t         
4588 132.    Hi 75 m t         
4589 133.    Hi 75   t         
4590 134.    Hi 75   t         
4591 135.    Hi 75   t         
4592 136.    Hi 75 m t         
4593 137.    Hi 75   t         
4594 138.    Hi 75   t         
4595 138.    Hi 75   t  H6ON   
4596 139.    Hi 75   t         
4597 140.    Hi 75   t         
4598 141.    Hi 75   t         
4599 142.    Hi 75   t         
4600 143.    Hi 75   t         
4601 144.    Hi 75   t         
4602 145.    Hi 75   t         
4603 146.    Hi 75   t         
4604 147.    Hi 75   t         
4605 148.    Hi 75   t         
4606 149.    Hi 75   t         
4607 150.    Hi 75 m t         
4608 152.    Hi 15   t         
4609   3.    Hi 15   t         
4610   4.    Hi 15 m t         
4611   5.    Hi 15   t         
4612   6.    Hi 15   t         
4613   7.    Hi 15   t         
4614   8.    Hi 15   t         
4615   8.    Hi 15   t H6OFF   
4616   9.    Hi 15   t         
4617  10.    Hi 15   t         
4618  11.    Hi 15   t         
4619  12.    Hi 15   t         
4620  13.    Hi 15   t         
4621  14.    Hi 15   t         
