 8.619e+00 -2.200e+02 -1.920e+02 -3.040e+02 -3.360e+02 -1.080e+02
 8.670e+00 -2.320e+02 -1.960e+02 -2.880e+02 -3.200e+02 -1.040e+02
 8.721e+00 -2.360e+02 -2.000e+02 -3.040e+02 -3.360e+02 -1.040e+02
 8.771e+00 -2.360e+02 -2.040e+02 -3.040e+02 -3.360e+02 -9.600e+01
 8.821e+00 -2.360e+02 -2.080e+02 -3.200e+02 -3.360e+02 -9.200e+01
 8.872e+00 -2.480e+02 -2.080e+02 -3.200e+02 -3.360e+02 -1.280e+02
 8.923e+00 -2.480e+02 -2.160e+02 -3.200e+02 -3.520e+02 -1.120e+02
 8.974e+00 -2.480e+02 -2.160e+02 -3.040e+02 -3.360e+02 -1.120e+02
 9.025e+00 -2.560e+02 -2.200e+02 -3.200e+02 -3.360e+02 -8.800e+01
 9.076e+00 -2.720e+02 -2.240e+02 -3.360e+02 -3.360e+02 -1.160e+02
 9.127e+00 -2.720e+02 -2.280e+02 -3.360e+02 -3.360e+02 -1.280e+02
 9.179e+00 -2.720e+02 -2.280e+02 -3.360e+02 -3.360e+02 -1.080e+02
 9.231e+00 -2.720e+02 -2.280e+02 -3.360e+02 -3.360e+02 -1.320e+02
 9.282e+00 -2.720e+02 -2.320e+02 -3.520e+02 -3.360e+02 -1.240e+02
 9.334e+00 -2.720e+02 -2.280e+02 -3.520e+02 -3.200e+02 -1.360e+02
 9.386e+00 -2.720e+02 -2.360e+02 -3.360e+02 -3.040e+02 -1.240e+02
 9.437e+00 -2.560e+02 -2.360e+02 -3.520e+02 -3.360e+02 -1.600e+02
 9.489e+00 -2.560e+02 -2.400e+02 -3.360e+02 -3.200e+02 -1.320e+02
 9.541e+00 -2.720e+02 -2.400e+02 -3.360e+02 -3.200e+02 -1.480e+02
 9.594e+00 -2.560e+02 -2.400e+02 -3.520e+02 -2.880e+02 -1.920e+02
 9.646e+00 -2.440e+02 -2.400e+02 -3.360e+02 -2.880e+02 -1.320e+02
 9.700e+00 -2.520e+02 -2.400e+02 -3.520e+02 -3.040e+02 -1.640e+02
 9.752e+00 -2.560e+02 -2.400e+02 -3.360e+02 -2.880e+02 -1.520e+02
 9.805e+00 -2.480e+02 -2.400e+02 -3.360e+02 -2.720e+02 -1.760e+02
 9.857e+00 -2.520e+02 -2.440e+02 -3.360e+02 -2.720e+02 -1.400e+02
 9.910e+00 -2.480e+02 -2.480e+02 -3.360e+02 -2.520e+02 -1.880e+02
 9.963e+00 -2.520e+02 -2.440e+02 -3.360e+02 -2.320e+02 -1.680e+02
