  6.92420       5.91410       1.51950     -11.83700   
  6.97080       6.47010       2.04160     -11.73500   
  7.01750       7.02560       2.56350     -11.62800   
  7.06420       7.58070       3.08540     -11.51800   
  7.11110       8.13540       3.60720     -11.40400   
  7.15810       8.68960       4.12890     -11.28700   
  7.18290       8.98110       4.40360     -11.22300   
  7.20640       9.25760       4.66410     -11.16200   
  7.25360       9.81090       5.18600     -11.03700   
  7.30090      10.36400       5.70780     -10.90900   
  7.34830      10.91600       6.22980     -10.77700   
  7.39580      11.46800       6.75190     -10.64100   
  7.44330      12.02000       7.27420     -10.50200   
  7.49100      12.57100       7.79670     -10.35900   
  7.53880      13.12200       8.31930     -10.21300   
  7.58670      13.67200       8.84220     -10.06400   
  7.63470      14.22200       9.36540      -9.91110   
  7.66000      14.51100       9.64050      -9.82950   
  7.68400      14.78600       9.90240      -9.75090   
  7.73220      15.33500      10.42600      -9.59140   
  7.78050      15.88400      10.95000      -9.42850   
  7.82890      16.43200      11.47500      -9.26250   
  7.87740      16.98100      12.00000      -9.09320   
  7.92610      17.52800      12.52500      -8.92080   
  7.97480      18.07600      13.05100      -8.74520   
  8.02360      18.62300      13.57700      -8.56650   
  8.07250      19.17000      14.10300      -8.38480   
  8.12150      19.71600      14.63000      -8.20000   
  8.14730      20.00300      14.90700      -8.10190   
  8.17190      20.27700      15.17100      -8.00740   
  8.22110      20.82300      15.69900      -7.81670   
  8.27050      21.36800      16.22800      -7.62300   
  8.31990      21.91400      16.75700      -7.42640   
  8.36950      22.45900      17.28600      -7.22710   
  8.41910      23.00400      17.81600      -7.02490   
  8.46890      23.54800      18.34700      -6.82000   
  8.51880      24.09300      18.87800      -6.61230   
  8.56870      24.63700      19.40900      -6.40200   
  8.61880      25.18100      19.94100      -6.18900   
  8.64510      25.46600      20.22000      -6.07640   
  8.67030      25.73900      20.48800      -5.96790   
  8.72060      26.28200      21.02100      -5.74970   
  8.77100      26.82500      21.55400      -5.52900   
  8.82150      27.36800      22.08800      -5.30590   
  8.87210      27.91100      22.62300      -5.08030   
  8.92280      28.45300      23.15800      -4.85230   
  8.97370      28.99600      23.69300      -4.62190   
  9.02460      29.53800      24.22900      -4.38930   
  9.07570      30.08000      24.76600      -4.15430   
  9.12680      30.62100      25.30300      -3.91710   
  9.15360      30.90500      25.58400      -3.79210   
  9.17940      31.17700      25.85400      -3.67160   
  9.23080      31.71800      26.39100      -3.43000   
  9.28230      32.25900      26.92900      -3.18620   
  9.33390      32.79900      27.46800      -2.94050   
  9.38560      33.34000      28.00700      -2.69260   
  9.43740      33.88000      28.54600      -2.44280   
  9.48930      34.42000      29.08500      -2.19100   
  9.54140      34.95900      29.62500      -1.93730   
  9.59350      35.49900      30.16500      -1.68160   
  9.64580      36.03800      30.70500      -1.42420   
  9.67320      36.31900      30.98700      -1.28890   
  9.69950      36.59100      31.25900      -1.15820   
  9.75200      37.12900      31.80000      -0.89709   
  9.80460      37.66700      32.34000      -0.63424   
  9.85730      38.20500      32.88100      -0.36969   
  9.91010      38.74300      33.42200      -0.10347   
  9.96310      39.28000      33.96300       0.16438   
 10.01600      39.81700      34.50500       0.43384   
 10.06900      40.35300      35.04600       0.70486   
 10.12300      40.88900      35.58700       0.97742   
 10.17600      41.42500      36.12800       1.25150   
 10.20400      41.70400      36.41000       1.39510   
 10.23100      41.97400      36.68300       1.53410   
 10.28400      42.50900      37.22400       1.81110   
 10.33800      43.04300      37.76500       2.08950   
 10.39200      43.57800      38.30600       2.36930   
 10.44600      44.11100      38.84600       2.65040   
 10.50000      44.64400      39.38700       2.93290   
 10.55400      45.17700      39.92700       3.21660   
 10.60800      45.70900      40.46700       3.50160   
 10.66300      46.24100      41.00700       3.78780   
 10.71700      46.77200      41.54600       4.07530   
 10.74600      47.04800      41.82700       4.22550   
 10.77300      47.31600      42.09900       4.37140   
 10.82800      47.84600      42.63800       4.66120   
 10.88300      48.37600      43.17700       4.95210   
 10.93800      48.90500      43.71500       5.24420   
 10.99300      49.43300      44.25200       5.53730   
 11.04800      49.96100      44.78900       5.83150   
 11.10300      50.48800      45.32600       6.12680   
 11.15900      51.01400      45.86300       6.42310   
 11.21400      51.54000      46.39800       6.72040   
 11.27000      52.06500      46.93400       7.01870   
 11.29900      52.33800      47.21200       7.17420   
 11.32700      52.60400      47.48200       7.32560   
 11.38300      53.12700      48.01700       7.62590   
 11.43900      53.65100      48.55000       7.92710   
 11.49500      54.17300      49.08400       8.22920   
 11.55100      54.69500      49.61600       8.53220   
 11.60700      55.21600      50.14800       8.83620   
 11.66300      55.73700      50.68000       9.14100   
 11.72000      56.25600      51.21100       9.44680   
 11.77700      56.77500      51.74100       9.75340   
 11.83300      57.29400      52.27100      10.06100   
 11.86300      57.56300      52.54600      10.22100   
 11.89100      57.82500      52.81400      10.37700   
 11.94800      58.34100      53.34200      10.68600   
 12.00500      58.85800      53.87000      10.99600   
 12.06300      59.37300      54.39700      11.30700   
 12.12000      59.88800      54.92400      11.61900   
 12.17700      60.40100      55.45000      11.93200   
 12.23400      60.91500      55.97600      12.24500   
 12.29200      61.42700      56.50100      12.55900   
 12.35000      61.93900      57.02500      12.87500   
 12.40700      62.44900      57.54900      13.19000   
 12.43800      62.72100      57.82700      13.35900   
 12.46700      62.97300      58.08600      13.51500   
 12.52500      63.48200      58.60900      13.83300   
 12.58300      63.99100      59.13100      14.15200   
 12.64100      64.49900      59.65300      14.47100   
 12.69900      65.00600      60.17400      14.79100   
 12.75700      65.51300      60.69500      15.11300   
